time,experimental_rate,fit_rate
1.3667,0.05202288774090401,0.4182830993296368
1.3833,0.05424264447921596,0.42336358476819097
1.4,0.056529207289882415,0.4284746755407123
1.4167,0.05888302403571826,0.4335857663132337
1.4333,0.06130455823567731,0.43866625175178786
1.45,0.06385661215573492,0.44377734252430917
1.4667,0.06647768205370108,0.44888843329683054
1.4833,0.0691682946958915,0.45396891873538475
1.5,0.07205466176221105,0.45908000950790606
1.5167,0.07494938406547036,0.46419110028042737
1.5333,0.07791571525062803,0.4692715857189816
1.55,0.0810176707021742,0.47438267649150295
1.5667,0.08425648850817753,0.47949376726402426
1.5833,0.08750583034962542,0.4845742527025784
1.6,0.09082979147707163,0.48968534347509984
1.6167,0.09429333159524736,0.49479643424762115
1.6333,0.09783338614023904,0.4998769196861753
1.65,0.10151544191351951,0.5049880104586967
1.6667,0.10527606360542904,0.510099101231218
1.6833,0.10918130158085172,0.5151795866697721
1.7,0.11316732312924623,0.5202906774422935
1.7167,0.11723503638794801,0.5254017682148149
1.7333,0.12138537667800518,0.5304822536533691
1.75,0.12561930732144352,0.5355933444258905
1.7667,0.13000440503986196,0.5407044351984117
1.7833,0.13447569948576285,0.5457849206369659
1.8,0.13910145774248395,0.5508960114094873
1.8167,0.14374871311763843,0.5560071021820087
1.8333,0.14855332395045806,0.5610875876205628
1.85,0.15338113056004743,0.5661986783930841
1.8667,0.15836935368811475,0.5713097691656055
1.8833,0.16352028709188723,0.5763902546041596
1.9,0.16869789004292474,0.581501345376681
1.9167,0.17404159962544405,0.5866124361492023
1.9333,0.17941401791976616,0.5916929215877565
1.95,0.18495614161459129,0.5968040123602779
1.9667,0.190529151700159,0.6019151031327992
1.9833,0.1962045358327591,0.6069955885713534
2.0,0.20198386767639134,0.6121066793438747
2.0167,0.20786877055082964,0.6172177701163961
2.0333,0.21386091929635317,0.6222982555549503
2.05,0.21996204223111143,0.6274093463274716
2.0667,0.22617392320657134,0.632520437099993
2.0833,0.23242463297274968,0.6376009225385472
2.1,0.23878889629528166,0.6427120133110685
2.1167,0.24526864190331757,0.6478231040835898
2.1333,0.25186586202257205,0.6529035895221441
2.15,0.25850689465588694,0.6580146802946654
2.1667,0.26519232561866124,0.6631257710671867
2.1833,0.2720762444967594,0.6682062565057408
2.2,0.27900788038373886,0.6733173472782623
2.2167,0.28598789941621033,0.6784284380507836
2.2333,0.29301698177794866,0.6835089234893377
2.25,0.3001747580411619,0.688620014261859
2.2667,0.30738413765253564,0.6937311050343805
2.2833,0.31472596298581756,0.6988115904729346
2.3,0.3220414021776386,0.7039226812454559
2.3167,0.32949203593137794,0.7090337720179773
2.3333,0.33699859859494097,0.7141142574565315
2.35,0.34456193619475695,0.7192253482290528
2.3667,0.3521829141001773,0.7243364390015741
2.3833,0.3598624176176639,0.7294169244401284
2.4,0.36768580136873386,0.7345280152126497
2.4167,0.3754857561321182,0.739639105985171
2.4333,0.38334702877985827,0.7447195914237252
2.45,0.391270591034151,0.7498306821962466
2.4667,0.3992574379005491,0.7549417729687679
2.4833,0.4072207265366231,0.7600222584073221
2.5,0.41524793851916925,0.7651333491798434
2.5167,0.4233401084165042,0.7702444399523648
2.5333,0.43149829611796814,0.775324925390919
2.55,0.43963283121191443,0.7804360161634403
2.5667,0.4478340800230173,0.7855471069359616
2.5833,0.45610314588394174,0.7906275923745159
2.6,0.464348132143881,0.7957386831470372
2.6167,0.4726616637492161,0.8008497739195585
2.6333,0.48095030496716495,0.8059302593581128
2.65,0.4892128525672125,0.811041350130634
2.6667,0.49754423903945727,0.8161524409031554
2.6833,0.5059456210806674,0.8212329263417095
2.7,0.5142226048936781,0.826344017114231
2.7167,0.5226672740876941,0.8314551078867523
2.7333,0.5309849772552108,0.8365355933253064
2.75,0.5392721795936228,0.8416466840978278
2.7667,0.5476286339598511,0.8467577748703492
2.7833,0.5560555075236987,0.8518382603089033
2.8,0.5644511747359603,0.8569493510814246
2.8167,0.5728142403598607,0.862060441853946
2.8333,0.5811432838253379,0.8671409272925001
2.85,0.589542283330576,0.8722520180650215
2.8667,0.5977997937277414,0.8773631088375428
2.8833,0.6061260587387306,0.8824435942760971
2.9,0.6143060634506607,0.8875546850486183
2.9167,0.6226625068904855,0.8926657758211397
2.9333,0.6308695891223368,0.8977462612596939
2.95,0.6390338004015346,0.9028573520322153
2.9667,0.6472652150655344,0.9079684428047365
2.9833,0.6553397234411884,0.9130489282432908
3.0,0.663593487297174,0.9181600190158121
3.0167,0.6718014677150057,0.9232711097883335
3.0333,0.6798465633998366,0.9283515952268877
3.05,0.6879569079372896,0.933462685999409
3.0667,0.6960162869576411,0.9385737767719303
3.0833,0.7041411476672567,0.9436542622104845
3.1,0.7120941838296224,0.9487653529830059
3.1167,0.7201109781861678,0.9538764437555272
3.1333,0.7281925612822614,0.9589569291940815
3.15,0.7360958184204015,0.9640680199666027
3.1667,0.7440620349464884,0.9691791107391241
3.1833,0.7519681910146696,0.9742595961776782
3.2,0.7598123450377183,0.9793706869501997
3.2167,0.7677185166088154,0.9844817777227209
3.2333,0.7755607020058575,0.989562263161275
3.25,0.7833368900846763,0.9946733539337964
3.2667,0.7910450474688149,0.9997844447063179
3.2833,0.7988130823874505,1.004864930144872
3.3,0.8065109480469581,1.0099760209173934
3.3167,0.8141365437683182,1.0150871116899147
3.3333,0.8218207363216631,1.020167597128469
3.35,0.8294304119185882,1.0252786879009903
3.3667,0.8369634042261337,1.0303897786735114
3.3833,0.8445535734928111,1.0354702641120659
3.4,0.8520647047428058,1.040581354884587
