time,experimental_rate,fit_rate
1.3667,0.000295546758735105,0.04980044303735092
1.3833,0.000321069168935986,0.0504053214703794
1.4,0.00034844375916548816,0.05101384374938998
1.4167,0.0003777699892979904,0.05162236602840056
1.4333,0.00040915078995703305,0.05222724446142904
1.45,0.00044354883606927614,0.05283576674043962
1.4667,0.00048028980429480454,0.0534442890194502
1.4833,0.0005194906435413107,0.05404916745247869
1.5,0.0005632115536864205,0.05465768973148927
1.5167,0.0006087881370587096,0.05526621201049984
1.5333,0.0006572832595231052,0.05587109044352833
1.55,0.0007099289424443553,0.05647961272253891
1.5667,0.000767000015356344,0.05708813500154949
1.5833,0.0008264079684452181,0.057693013434577965
1.6,0.0008894024900832397,0.05830153571358855
1.6167,0.000957425185138897,0.05891005799259913
1.6333,0.0010294548792746726,0.05951493642562761
1.65,0.0011070501223487733,0.060123458704638186
1.6667,0.0011891073463045517,0.06073198098364877
1.6833,0.0012773101049345658,0.061336859416677256
1.7,0.001370466511795258,0.06194538169568783
1.7167,0.0014687777786739653,0.06255390397469841
1.7333,0.001572451097678694,0.06315878240772689
1.75,0.0016816998175079323,0.06376730468673747
1.7667,0.0017985458930766835,0.06437582696574805
1.7833,0.0019215446523125604,0.06498070539877654
1.8,0.002052871007163711,0.06558922767778712
1.8167,0.0021889646897124914,0.0661977499567977
1.8333,0.002334025955198377,0.06680262838982617
1.85,0.0024842298033039586,0.06741115066883677
1.8667,0.002644078355547561,0.06801967294784735
1.8833,0.002814079142565165,0.06862455138087582
1.9,0.0029899898131322366,0.0692330736598864
1.9167,0.0031768032839417336,0.06984159593889698
1.9333,0.0033699761958439095,0.07044647437192546
1.95,0.003574846662408751,0.07105499665093604
1.9667,0.0037865562283318625,0.07166351892994662
1.9833,0.004007992113410235,0.0722683973629751
2.0,0.004239501071223465,0.07287691964198569
2.0167,0.004481440631778839,0.07348544192099628
2.0333,0.004734179495003454,0.07409032035402476
2.05,0.004998097943179104,0.07469884263303532
2.0667,0.005273588273403047,0.07530736491204591
2.0833,0.005557661708810594,0.07591224334507439
2.1,0.0058539201404483555,0.07652076562408497
2.1167,0.006162787059978782,0.07712928790309555
2.1333,0.006484699639448048,0.07773416633612404
2.15,0.006816285182509651,0.0783426886151346
2.1667,0.007157669754092906,0.0789512108941452
2.1833,0.007517082608396442,0.07955608932717367
2.2,0.007887019514759487,0.08016461160618427
2.2167,0.00826762341258343,0.08077313388519483
2.2333,0.008659040111231368,0.08137801231822331
2.25,0.009065951380040682,0.0819865345972339
2.2667,0.009484226074376417,0.08259505687624448
2.2833,0.00991881204135865,0.08319993530927296
2.3,0.010360426793826196,0.08380845758828354
2.3167,0.010818947146888231,0.08441697986729411
2.3333,0.01128976165457703,0.08502185830032259
2.35,0.011773050347534822,0.08563038057933318
2.3667,0.012268997167417748,0.08623890285834375
2.3833,0.012777790081494177,0.08684378129137225
2.4,0.01330536562812445,0.08745230357038282
2.4167,0.013840576282679127,0.08806082584939341
2.4333,0.014389224504811773,0.08866570428242189
2.45,0.01495151564818397,0.08927422656143247
2.4667,0.015527659734369184,0.08988274884044305
2.4833,0.01611137984666252,0.09048762727347152
2.5,0.016709076242972312,0.0910961495524821
2.5167,0.017320966493873637,0.0917046718314927
2.5333,0.017947273216319087,0.09230955026452117
2.55,0.01858110039991085,0.09291807254353174
2.5667,0.019229477340290683,0.09352659482254233
2.5833,0.019892634893512735,0.09413147325557081
2.6,0.02056319073385491,0.0947399955345814
2.6167,0.021248665601065263,0.09534851781359197
2.6333,0.021941341632683315,0.09595339624662046
2.65,0.02264094664484153,0.09656191852563104
2.6667,0.023355502784684446,0.09717044080464161
2.6833,0.024085250159568472,0.09777531923767009
2.7,0.024813128756340612,0.09838384151668068
2.7167,0.025564807091969805,0.09899236379569125
2.7333,0.026314037214675942,0.09959724222871973
2.75,0.027069173798133082,0.10020576450773032
2.7667,0.027839283092641866,0.1008142867867409
2.7833,0.028624605394968035,0.10141916521976939
2.8,0.02941564582238367,0.10202768749877995
2.8167,0.03021209093130331,0.10263620977779053
2.8333,0.03101362207451568,0.10324108821081902
2.85,0.03183021681861057,0.1038496104898296
2.8667,0.0326411314029074,0.10445813276884018
2.8833,0.03346682601948289,0.10506301120186867
2.9,0.03428578982867027,0.10567153348087924
2.9167,0.03513029558643951,0.10628005575988983
2.9333,0.03596737981551951,0.10688493419291831
2.95,0.03680756135580959,0.10749345647192889
2.9667,0.03766212724186067,0.10810197875093946
2.9833,0.038507617944651046,0.10870685718396794
3.0,0.03937919041858016,0.10931537946297853
3.0167,0.04025318628673656,0.10992390174198911
3.0333,0.04111679203622963,0.11052878017501759
3.05,0.04199430129696165,0.11113730245402817
3.0667,0.04287309055712001,0.11174582473303875
3.0833,0.043765807384927954,0.11235070316606723
3.1,0.044646179927775996,0.11295922544507782
3.1167,0.04554008833993616,0.11356774772408838
3.1333,0.04644773853517466,0.11417262615711687
3.15,0.04734162656235886,0.11478114843612745
3.1667,0.04824884316025932,0.11538967071513803
3.1833,0.0491553206683095,0.11599454914816652
3.2,0.050060636046377116,0.1166030714271771
3.2167,0.05097904313423103,0.11721159370618767
3.2333,0.05189584412034004,0.11781647213921616
3.25,0.052810602544528254,0.11842499441822674
3.2667,0.053722877911403934,0.11903351669723733
3.2833,0.05464774450857377,0.1196383951302658
3.3,0.05556965390505293,0.12024691740927637
3.3167,0.056488152870706645,0.12085543968828696
3.3333,0.05741893774901392,0.12146031812131544
3.35,0.058345816992712005,0.12206884040032602
3.3667,0.05926832513364937,0.1226773626793366
