time,experimental_rate,fit_rate
1.3667,0.4775827302055823,0.25162676326235595
1.3833,0.4825976620227107,0.25468303330710246
1.4,0.4876050825598309,0.25775771461717883
1.4167,0.4926035376940743,0.26083239592725516
1.4333,0.4975917736075729,0.2638886659720017
1.45,0.5026914150777878,0.26696334728207805
1.4667,0.5077722549445368,0.2700380285921544
1.4833,0.5128339488706323,0.273094298636901
1.5,0.5181023008589074,0.2761689799469773
1.5167,0.5232292533156754,0.27924366125705363
1.5333,0.5283312087920259,0.2822999313018002
1.55,0.5335129164148711,0.2853746126118766
1.5667,0.5387668163302258,0.2884492939219529
1.5833,0.543887712749979,0.29150556396669947
1.6,0.5489807033556274,0.2945802452767758
1.6167,0.5541409503067927,0.29765492658685216
1.6333,0.5592703187366105,0.3007111966315987
1.65,0.5644598127811887,0.30378587794167505
1.6667,0.5696163012834777,0.3068605592517514
1.6833,0.5748268779647759,0.30991682929649794
1.7,0.5800030278900596,0.31299151060657426
1.7167,0.5851461550242597,0.31606619191665064
1.7333,0.5902576067120011,0.3191224619613972
1.75,0.5953386777845384,0.32219714327147353
1.7667,0.6004675146798878,0.32527182458154985
1.7833,0.6055652604804762,0.3283280946262964
1.8,0.6107070314450231,0.3314027759363728
1.8167,0.6157451381120096,0.3344774572464491
1.8333,0.6208269959351825,0.3375337272911957
1.85,0.6258106989702633,0.340608408601272
1.8667,0.6308379127020725,0.3436830899113484
1.8833,0.6359059817114129,0.3467393599560949
1.9,0.6408810240689807,0.34981404126617127
1.9167,0.6458969987905936,0.3528887225762476
1.9333,0.6508247991951459,0.35594499262099416
1.95,0.655793623019163,0.3590196739310705
1.9667,0.6606787804670347,0.36209435524114686
1.9833,0.6655447482075987,0.3651506252858934
2.0,0.6703925370647286,0.36822530659596975
2.0167,0.6752231316678107,0.3712999879060461
2.0333,0.6800374925232366,0.37435625795079264
2.05,0.6848365579605631,0.37743093926086896
2.0667,0.6896212459659019,0.38050562057094534
2.0833,0.6943373673860325,0.3835618906156919
2.1,0.6990424219410547,0.3866365719257682
2.1167,0.7037371965333393,0.38971125323584455
2.1333,0.7084224682440379,0.39276752328059117
2.15,0.7130467958441207,0.3958422045906675
2.1667,0.717612901446589,0.3989168859007438
2.1833,0.722225230360333,0.4019731559454904
2.2,0.7267819242334216,0.40504783725556676
2.2167,0.7312854194914437,0.4081225185656431
2.2333,0.7357380173265669,0.4111787886103896
2.25,0.7401905604737864,0.41425346992046597
2.2667,0.744595424319398,0.41732815123054234
2.2833,0.7490022852575818,0.42038442127528886
2.3,0.7533172758323031,0.4234591025853652
2.3167,0.7576370954562465,0.42653378389544155
2.3333,0.7619158771904424,0.4295900539401881
2.35,0.7661553257005261,0.43266473525026444
2.3667,0.7703570664136914,0.43573941656034076
2.3833,0.7745226510944627,0.4387956866050874
2.4,0.7786982789697353,0.4418703679151637
2.4167,0.7827955835083203,0.44494504922524003
2.4333,0.7868610089075008,0.4480013192699866
2.45,0.790895858889231,0.451076000580063
2.4667,0.7949013853596364,0.4541506818901393
2.4833,0.7988357061314992,0.4572069519348858
2.5,0.8027436360471797,0.4602816332449622
2.5167,0.8066262556564362,0.46335631455503856
2.5333,0.8104846075389596,0.4664125845997851
2.55,0.814277677712841,0.4694872659098614
2.5667,0.818048937753449,0.4725619472199378
2.5833,0.8217992998675329,0.47561821726468434
2.6,0.8254883067106016,0.47869289857476066
2.6167,0.8291585718430963,0.481767579884837
2.6333,0.8327699607035595,0.4848238499295836
2.65,0.8363238163833616,0.4878985312396599
2.6667,0.8398619877752328,0.49097321254973625
2.6833,0.8433851704149842,0.4940294825944828
2.7,0.8468135351595055,0.4971041639045592
2.7167,0.850268964144196,0.5001788452146355
2.7333,0.8536317473436484,0.503235115259382
2.75,0.8569431351001668,0.5063097965694584
2.7667,0.8602437718561289,0.5093844778795348
2.7833,0.863534188701838,0.5124407479242813
2.8,0.8667754363645452,0.5155154292343577
2.8167,0.869968347072795,0.518590110544434
2.8333,0.8731137060324602,0.5216463805891806
2.85,0.8762514301297369,0.5247210618992569
2.8667,0.8793037801636862,0.5277957432093332
2.8833,0.8823496930187418,0.5308520132540798
2.9,0.8853116933638905,0.5339266945641561
2.9167,0.8883071933402686,0.5370013758742325
2.9333,0.8912199470828985,0.540057645918979
2.95,0.8940894234713387,0.5431323272290554
2.9667,0.896954817972742,0.5462070085391317
2.9833,0.8997391607835327,0.5492632785838782
3.0,0.9025588494732762,0.5523379598939546
3.0167,0.9053369317757297,0.555412641204031
3.0333,0.9080352885601417,0.5584689112487775
3.05,0.9107313971083533,0.5615435925588539
3.0667,0.9133870514604233,0.5646182738689303
3.0833,0.9160410395873348,0.5676745439136768
3.1,0.9186167491479114,0.5707492252237532
3.1167,0.9211913641733016,0.5738239065338294
3.1333,0.9237651192262171,0.576880176578576
3.15,0.9262614459345295,0.5799548578886523
3.1667,0.9287573985634427,0.5830295391987287
3.1833,0.9312147952350529,0.5860858092434752
3.2,0.9336338439460102,0.5891604905535516
3.2167,0.9360531387357642,0.592235171863628
3.2333,0.9384344637978707,0.5952914419083745
3.25,0.9407779825652709,0.5983661232184508
3.2667,0.9430838417507552,0.6014408045285272
3.2833,0.9453906269887888,0.6044970745732737
3.3,0.9476600371104092,0.6075717558833501
3.3167,0.9498921798579136,0.6106464371934265
3.3333,0.9521256691331261,0.613702707238173
3.35,0.9543221165800868,0.6167773885482494
3.3667,0.9564815943454815,0.6198520698583256
3.3833,0.9586427694683864,0.6229083399030723
3.4,0.9607671465732498,0.6259830212131485
