time,experimental_rate,fit_rate
1.3667,0.3700970305578576,0.20103333331063772
1.3833,0.37515017340543555,0.20347509326743626
1.4,0.38020560879584536,0.20593156262156492
1.4167,0.385261418809824,0.2083880319756936
1.4333,0.3903158783430739,0.21082979193249216
1.45,0.3954920798018221,0.21328626128662082
1.4667,0.4006576719014058,0.21574273064074947
1.4833,0.40581177552190734,0.21818449059754808
1.5,0.4111842959570877,0.2206409599516767
1.5167,0.4164199751990871,0.22309742930580537
1.5333,0.4216368659005834,0.22553918926260397
1.55,0.426941711355842,0.22799565861673263
1.5667,0.4323265585255536,0.2304521279708613
1.5833,0.43758050473457133,0.23289388792765983
1.6,0.4428106450370125,0.23535035728178852
1.6167,0.4481142706751483,0.23780682663591718
1.6333,0.45339007312372226,0.24024858659271572
1.65,0.4587311789532634,0.24270505594684438
1.6667,0.4640412510752891,0.24516152530097307
1.6833,0.4694094687002003,0.24760328525777162
1.7,0.4747441238981572,0.2500597546119003
1.7167,0.4800460996780243,0.25251622396602896
1.7333,0.48531623750902814,0.25495798392282754
1.75,0.49055534011243807,0.25741445327695617
1.7667,0.49584345822521597,0.25987092263108486
1.7833,0.5010987550405366,0.26231268258788343
1.8,0.5063981233950067,0.26476915194201206
1.8167,0.5115888401954414,0.26722562129614075
1.8333,0.5168222833334264,0.26966738125293926
1.85,0.5219518304418181,0.27212385060706795
1.8667,0.5271228121837397,0.27458031996119664
1.8833,0.5323318730601264,0.27702207991799516
1.9,0.5374409364597061,0.27947854927212384
1.9167,0.5425871027796983,0.28193501862625253
1.9333,0.5476374604265725,0.28437677858305105
1.95,0.552723968307616,0.28683324793717974
1.9667,0.5577185422253901,0.28928971729130837
1.9833,0.5626867900063017,0.291731477248107
2.0,0.5676293148476517,0.29418794660223563
2.0167,0.5725466952113811,0.2966444159563643
2.0333,0.5774394862594916,0.2990861759131629
2.05,0.5823082211835394,0.3015426452672915
2.0667,0.5871534124375662,0.3039991146214202
2.0833,0.5919199317651346,0.3064408745782187
2.1,0.59666564695781,0.3088973439323474
