Time (min),Temperature (C),TG (mg),Mass Percentage,Conversion
18.0334,82.54,7.2243,82.5040256729441,0.975609756097561
18.05,82.61,7.2242,82.5028836380663,0.975673438196523
18.0667,82.5,7.224,82.5005995683108,0.975800802394447
18.0834,82.86,7.2239,82.4994575334331,0.975864484493409
18.1,82.7,7.2237,82.4971734636776,0.975991848691333
18.1167,82.5,7.2236,82.4960314287998,0.976055530790295
18.1334,82.8,7.2234,82.4937473590444,0.976182894988219
18.15,82.27,7.2233,82.4926053241666,0.976246577087181
18.1667,82.71,7.2231,82.4903212544111,0.976373941285105
18.1834,82.45,7.2229,82.4880371846556,0.976501305483029
18.2,82.49,7.2228,82.4868951497779,0.97656498758199
18.2167,82.6,7.2226,82.4846110800224,0.976692351779915
18.2334,82.64,7.2225,82.4834690451447,0.976756033878877
18.25,82.33,7.2223,82.4811849753892,0.976883398076801
18.2667,82.65,7.2222,82.4800429405114,0.976947080175763
18.2834,82.75,7.222,82.4777588707559,0.977074444373686
18.3,82.71,7.2219,82.4766168358782,0.977138126472649
18.3167,82.54,7.2217,82.4743327661227,0.977265490670572
18.3334,82.61,7.2216,82.4731907312449,0.977329172769534
18.35,82.76,7.2214,82.4709066614895,0.977456536967458
18.3667,82.44,7.2213,82.4697646266117,0.97752021906642
18.3834,82.67,7.2211,82.4674805568562,0.977647583264344
18.4,82.72,7.221,82.4663385219785,0.977711265363306
18.4167,83.02,7.2209,82.4651964871007,0.977774947462268
18.4334,82.49,7.2207,82.4629124173452,0.977902311660192
18.45,82.22,7.2206,82.4617703824675,0.977965993759154
18.4667,82.67,7.2204,82.459486312712,0.978093357957078
18.4834,82.09,7.2203,82.4583442778343,0.97815704005604
18.5,82.46,7.2201,82.4560602080788,0.978284404253964
18.5167,82.46,7.22,82.454918173201,0.978348086352926
18.5334,82.5,7.2198,82.4526341034455,0.97847545055085
18.55,82.47,7.2197,82.4514920685678,0.978539132649812
18.5667,82.54,7.2196,82.45035003369,0.978602814748774
18.5834,82.77,7.2194,82.4480659639346,0.978730178946698
18.6,82.34,7.2193,82.4469239290568,0.97879386104566
18.6167,82.59,7.2191,82.4446398593013,0.978921225243584
18.6334,82.73,7.219,82.4434978244236,0.978984907342546
18.65,82.59,7.2189,82.4423557895458,0.979048589441508
18.6667,82.5,7.2187,82.4400717197903,0.979175953639432
18.6834,82.6,7.2186,82.4389296849126,0.979239635738394
18.7,82.42,7.2184,82.4366456151571,0.979366999936318
18.7167,82.74,7.2183,82.4355035802794,0.97943068203528
18.7334,82.41,7.2182,82.4343615454016,0.979494364134242
18.75,82.54,7.218,82.4320774756461,0.979621728332166
18.7667,82.3,7.2179,82.4309354407684,0.979685410431128
18.7834,82.53,7.2178,82.4297934058906,0.979749092530089
18.8,82.34,7.2176,82.4275093361351,0.979876456728014
18.8167,82.55,7.2175,82.4263673012574,0.979940138826975
18.8334,82.33,7.2174,82.4252252663796,0.980003820925938
18.85,82.63,7.2172,82.4229411966241,0.980131185123862
18.8667,82.6,7.2171,82.4217991617464,0.980194867222823
18.8834,82.43,7.217,82.4206571268686,0.980258549321786
18.9,82.47,7.2168,82.4183730571132,0.980385913519709
18.9167,82.52,7.2167,82.4172310222354,0.980449595618671
18.9334,82.5,7.2166,82.4160889873577,0.980513277717634
18.95,82.46,7.2164,82.4138049176022,0.980640641915557
18.9667,82.4,7.2163,82.4126628827245,0.980704324014519
18.9834,82.09,7.2162,82.4115208478467,0.980768006113482
19,82.26,7.2161,82.410378812969,0.980831688212443
19.0167,82.35,7.2159,82.4080947432135,0.980959052410367
19.0334,82.54,7.2158,82.4069527083357,0.98102273450933
19.05,82.72,7.2157,82.405810673458,0.981086416608291
19.0667,82.58,7.2156,82.4046686385802,0.981150098707253
19.0834,82.56,7.2154,82.4023845688247,0.981277462905177
19.1,82.52,7.2153,82.401242533947,0.981341145004139
19.1167,82.37,7.2152,82.4001004990692,0.981404827103101
19.1334,82.63,7.215,82.3978164293137,0.981532191301025
19.15,82.69,7.2149,82.396674394436,0.981595873399987
19.1667,82.28,7.2148,82.3955323595583,0.981659555498949
19.1834,82.46,7.2147,82.3943903246805,0.981723237597911
19.2,82.53,7.2146,82.3932482898028,0.981786919696873
19.2167,82.66,7.2144,82.3909642200473,0.981914283894797
19.2334,82.9,7.2143,82.3898221851695,0.981977965993759
19.25,82.68,7.2142,82.3886801502918,0.982041648092721
19.2667,82.42,7.2141,82.387538115414,0.982105330191683
19.2834,82.48,7.214,82.3863960805363,0.982169012290645
19.3,82.52,7.2138,82.3841120107808,0.982296376488569
19.3167,82.72,7.2137,82.3829699759031,0.982360058587531
19.3334,82.56,7.2136,82.3818279410253,0.982423740686493
19.35,82.62,7.2135,82.3806859061476,0.982487422785455
19.3667,82.59,7.2134,82.3795438712698,0.982551104884417
19.3834,82.74,7.2132,82.3772598015144,0.982678469082341
19.4,82.68,7.2131,82.3761177666366,0.982742151181303
19.4167,82.65,7.213,82.3749757317589,0.982805833280265
19.4334,82.4,7.2129,82.3738336968811,0.982869515379227
19.45,82.31,7.2128,82.3726916620034,0.982933197478189
19.4667,82.36,7.2127,82.3715496271256,0.982996879577151
19.4834,82.67,7.2125,82.3692655573701,0.983124243775075
19.5,82.85,7.2124,82.3681235224924,0.983187925874037
19.5167,82.8,7.2123,82.3669814876146,0.983251607972999
19.5334,82.64,7.2122,82.3658394527369,0.983315290071961
19.55,82.33,7.2121,82.3646974178591,0.983378972170922
19.5667,82.4,7.212,82.3635553829814,0.983442654269885
19.5834,82.45,7.2119,82.3624133481037,0.983506336368847
19.6,82.58,7.2118,82.3612713132259,0.983570018467809
19.6167,82.23,7.2116,82.3589872434704,0.983697382665733
19.6334,82.43,7.2115,82.3578452085927,0.983761064764695
19.65,82.5,7.2114,82.3567031737149,0.983824746863656
19.6667,82.53,7.2113,82.3555611388372,0.983888428962619
19.6834,82.67,7.2112,82.3544191039595,0.983952111061581
19.7,82.53,7.2111,82.3532770690817,0.984015793160542
19.7167,82.64,7.211,82.352135034204,0.984079475259504
19.7334,82.42,7.2109,82.3509929993262,0.984143157358467
19.75,82.82,7.2108,82.3498509644485,0.984206839457429
19.7667,82.53,7.2107,82.3487089295707,0.98427052155639
19.7834,82.63,7.2106,82.347566894693,0.984334203655352
19.8,82.34,7.2104,82.3452828249375,0.984461567853276
19.8167,82.8,7.2103,82.3441407900597,0.984525249952238
19.8334,82.12,7.2102,82.342998755182,0.9845889320512
19.85,82.61,7.2101,82.3418567203042,0.984652614150162
19.8667,82.48,7.21,82.3407146854265,0.984716296249124
19.8834,82.64,7.2099,82.3395726505488,0.984779978348086
19.9,82.45,7.2098,82.338430615671,0.984843660447048
19.9167,82.76,7.2097,82.3372885807933,0.98490734254601
19.9334,82.5,7.2096,82.3361465459155,0.984971024644972
19.95,82.64,7.2095,82.3350045110378,0.985034706743934
19.9667,82.22,7.2094,82.33386247616,0.985098388842896
19.9834,82.45,7.2093,82.3327204412823,0.985162070941858
20,82.84,7.2092,82.3315784064045,0.98522575304082
20.0167,82.12,7.2091,82.3304363715268,0.985289435139782
20.0334,82.18,7.209,82.329294336649,0.985353117238744
20.05,82.61,7.2089,82.3281523017713,0.985416799337706
20.0667,82.28,7.2088,82.3270102668936,0.985480481436668
20.0834,82.28,7.2087,82.3258682320158,0.98554416353563
20.1,82.08,7.2086,82.3247261971381,0.985607845634592
20.1167,82.67,7.2085,82.3235841622603,0.985671527733554
20.1334,82.21,7.2084,82.3224421273826,0.985735209832516
20.15,82.62,7.2083,82.3213000925048,0.985798891931478
20.1667,82.67,7.2082,82.3201580576271,0.98586257403044
20.1834,82.24,7.2081,82.3190160227493,0.985926256129402
20.2,82.6,7.208,82.3178739878716,0.985989938228364
20.2167,82.65,7.2079,82.3167319529939,0.986053620327326
20.2334,82.51,7.2078,82.3155899181161,0.986117302426288
20.25,82.73,7.2077,82.3144478832384,0.98618098452525
20.2667,82.41,7.2076,82.3133058483606,0.986244666624212
20.2834,82.53,7.2075,82.3121638134829,0.986308348723174
20.3,82.5,7.2074,82.3110217786051,0.986372030822136
20.3167,82.61,7.2073,82.3098797437274,0.986435712921098
20.3334,82.52,7.2072,82.3087377088496,0.98649939502006
20.35,82.29,7.2071,82.3075956739719,0.986563077119022
20.3667,82.41,7.207,82.3064536390941,0.986626759217984
20.3834,82.93,7.2069,82.3053116042164,0.986690441316946
20.4,82.13,7.2068,82.3041695693387,0.986754123415908
20.4167,82.45,7.2067,82.3030275344609,0.98681780551487
20.4334,82.36,7.2066,82.3018854995832,0.986881487613832
20.45,82.37,7.2065,82.3007434647054,0.986945169712794
20.4667,82.3,7.2064,82.2996014298277,0.987008851811755
20.4834,82.25,7.2063,82.2984593949499,0.987072533910718
20.5,82.34,7.2062,82.2973173600722,0.98713621600968
20.5167,82.65,7.2061,82.2961753251945,0.987199898108642
20.5334,82.64,7.206,82.2950332903167,0.987263580207603
20.55,82.83,7.2059,82.2938912554389,0.987327262306566
20.5667,82.68,7.2059,82.2938912554389,0.987327262306566
20.5834,82.35,7.2058,82.2927492205612,0.987390944405528
20.6,82.88,7.2057,82.2916071856835,0.987454626504489
20.6167,82.6,7.2056,82.2904651508057,0.987518308603451
20.6334,82.49,7.2055,82.289323115928,0.987581990702414
20.65,82.33,7.2054,82.2881810810502,0.987645672801376
20.6667,82.71,7.2053,82.2870390461725,0.987709354900337
20.6834,82.6,7.2052,82.2858970112947,0.9877730369993
20.7,82.28,7.2051,82.284754976417,0.987836719098262
20.7167,82.66,7.205,82.2836129415392,0.987900401197223
20.7334,82.56,7.2049,82.2824709066615,0.987964083296185
20.75,82.56,7.2048,82.2813288717838,0.988027765395148
20.7667,82.59,7.2047,82.280186836906,0.98809144749411
20.7834,82.9,7.2046,82.2790448020283,0.988155129593071
20.8,82.46,7.2046,82.2790448020283,0.988155129593071
20.8167,82.49,7.2045,82.2779027671505,0.988218811692033
20.8334,82.47,7.2044,82.2767607322728,0.988282493790996
20.85,82.83,7.2043,82.275618697395,0.988346175889957
20.8667,82.45,7.2042,82.2744766625173,0.988409857988919
20.8834,82.14,7.2041,82.2733346276396,0.988473540087881
20.9,82.69,7.204,82.2721925927618,0.988537222186843
20.9167,82.52,7.2039,82.271050557884,0.988600904285805
20.9334,82.45,7.2038,82.2699085230063,0.988664586384767
20.95,82.56,7.2038,82.2699085230063,0.988664586384767
20.9667,82.34,7.2037,82.2687664881286,0.988728268483729
20.9834,82.24,7.2036,82.2676244532508,0.988791950582691
21,82.34,7.2035,82.2664824183731,0.988855632681653
21.0167,82.9,7.2034,82.2653403834953,0.988919314780615
21.0334,82.8,7.2033,82.2641983486176,0.988982996879577
21.05,82.62,7.2032,82.2630563137398,0.989046678978539
21.0667,82.35,7.2031,82.2619142788621,0.989110361077501
21.0834,82.41,7.203,82.2607722439843,0.989174043176463
21.1,82.19,7.203,82.2607722439843,0.989174043176463
21.1167,82.53,7.2029,82.2596302091066,0.989237725275425
21.1334,82.37,7.2028,82.2584881742288,0.989301407374387
21.15,82.49,7.2027,82.2573461393511,0.989365089473349
21.1667,82.42,7.2026,82.2562041044734,0.989428771572311
21.1834,82.4,7.2025,82.2550620695956,0.989492453671273
21.2,81.92,7.2024,82.2539200347179,0.989556135770235
21.2167,82.73,7.2024,82.2539200347179,0.989556135770235
21.2334,82.48,7.2023,82.2527779998401,0.989619817869197
21.25,82.59,7.2022,82.2516359649624,0.989683499968159
21.2667,82.57,7.2021,82.2504939300846,0.989747182067121
21.2834,82.26,7.202,82.2493518952069,0.989810864166083
21.3,82.47,7.2019,82.2482098603291,0.989874546265045
21.3167,82.55,7.2019,82.2482098603291,0.989874546265045
21.3334,82.22,7.2018,82.2470678254514,0.989938228364007
21.35,82.4,7.2017,82.2459257905737,0.990001910462969
21.3667,82.7,7.2016,82.2447837556959,0.990065592561931
21.3834,82.71,7.2015,82.2436417208182,0.990129274660893
21.4,82.83,7.2014,82.2424996859404,0.990192956759855
21.4167,82.12,7.2014,82.2424996859404,0.990192956759855
21.4334,82.33,7.2013,82.2413576510627,0.990256638858817
21.45,82.83,7.2012,82.2402156161849,0.990320320957779
21.4667,82.6,7.2011,82.2390735813072,0.990384003056741
21.4834,82.93,7.201,82.2379315464294,0.990447685155703
21.5,82.58,7.201,82.2379315464294,0.990447685155703
21.5167,82.45,7.2009,82.2367895115517,0.990511367254665
21.5334,82.56,7.2008,82.2356474766739,0.990575049353627
21.55,82.74,7.2007,82.2345054417962,0.990638731452588
21.5667,82.7,7.2006,82.2333634069184,0.990702413551551
21.5834,82.19,7.2005,82.2322213720407,0.990766095650513
21.6,82.43,7.2005,82.2322213720407,0.990766095650513
21.6167,82.23,7.2004,82.231079337163,0.990829777749474
21.6334,82.35,7.2003,82.2299373022852,0.990893459848436
21.65,82.44,7.2002,82.2287952674075,0.990957141947399
21.6667,82.42,7.2002,82.2287952674075,0.990957141947399
21.6834,82.04,7.2001,82.2276532325297,0.991020824046361
21.7,82.51,7.2,82.226511197652,0.991084506145322
21.7167,82.29,7.1999,82.2253691627742,0.991148188244284
21.7334,82.61,7.1998,82.2242271278965,0.991211870343247
21.75,82.46,7.1998,82.2242271278965,0.991211870343247
21.7667,82.16,7.1997,82.2230850930188,0.991275552442208
21.7834,82.47,7.1996,82.221943058141,0.99133923454117
21.8,82.31,7.1995,82.2208010232633,0.991402916640132
21.8167,82.56,7.1995,82.2208010232633,0.991402916640132
21.8334,82.71,7.1994,82.2196589883855,0.991466598739094
21.85,82.52,7.1993,82.2185169535078,0.991530280838056
21.8667,82.37,7.1992,82.21737491863,0.991593962937018
21.8834,82.61,7.1991,82.2162328837523,0.991657645035981
21.9,82.31,7.1991,82.2162328837523,0.991657645035981
21.9167,82.37,7.199,82.2150908488745,0.991721327134942
21.9334,82.56,7.1989,82.2139488139968,0.991785009233904
21.95,82.42,7.1988,82.212806779119,0.991848691332866
21.9667,81.87,7.1988,82.212806779119,0.991848691332866
21.9834,82.58,7.1987,82.2116647442413,0.991912373431828
22,82.72,7.1986,82.2105227093635,0.99197605553079
22.0167,82.6,7.1986,82.2105227093635,0.99197605553079
22.0334,82.28,7.1985,82.2093806744858,0.992039737629752
22.05,82.4,7.1984,82.2082386396081,0.992103419728714
22.0667,82.39,7.1983,82.2070966047303,0.992167101827676
22.0834,82.4,7.1983,82.2070966047303,0.992167101827676
22.1,82.29,7.1982,82.2059545698526,0.992230783926638
22.1167,82.41,7.1981,82.2048125349748,0.9922944660256
22.1334,82.6,7.198,82.2036705000971,0.992358148124562
22.15,82.29,7.198,82.2036705000971,0.992358148124562
22.1667,82.62,7.1979,82.2025284652193,0.992421830223524
22.1834,82.47,7.1978,82.2013864303416,0.992485512322486
22.2,82.17,7.1978,82.2013864303416,0.992485512322486
22.2167,81.98,7.1977,82.2002443954638,0.992549194421448
22.2334,82.55,7.1976,82.1991023605861,0.99261287652041
22.25,82.39,7.1976,82.1991023605861,0.99261287652041
22.2667,82.54,7.1975,82.1979603257084,0.992676558619372
22.2834,82.27,7.1974,82.1968182908306,0.992740240718334
22.3,82.29,7.1973,82.1956762559529,0.992803922817296
22.3167,82.52,7.1973,82.1956762559529,0.992803922817296
22.3334,82.65,7.1972,82.1945342210751,0.992867604916258
22.35,82.36,7.1971,82.1933921861974,0.99293128701522
22.3667,82.59,7.1971,82.1933921861974,0.99293128701522
22.3834,82.74,7.197,82.1922501513196,0.992994969114182
22.4,82.48,7.1969,82.1911081164419,0.993058651213144
22.4167,82.69,7.1969,82.1911081164419,0.993058651213144
22.4334,82.07,7.1968,82.1899660815641,0.993122333312106
22.45,82.55,7.1967,82.1888240466864,0.993186015411068
22.4667,82.29,7.1967,82.1888240466864,0.993186015411068
22.4834,82.45,7.1966,82.1876820118087,0.99324969751003
22.5,82.5,7.1965,82.1865399769309,0.993313379608992
22.5167,82.36,7.1965,82.1865399769309,0.993313379608992
22.5334,82.6,7.1964,82.1853979420532,0.993377061707954
22.55,82.45,7.1963,82.1842559071754,0.993440743806916
22.5667,82.46,7.1963,82.1842559071754,0.993440743806916
22.5834,82.49,7.1962,82.1831138722977,0.993504425905878
22.6,82.72,7.1961,82.1819718374199,0.99356810800484
22.6167,82.64,7.1961,82.1819718374199,0.99356810800484
22.6334,82.58,7.196,82.1808298025422,0.993631790103802
22.65,82.57,7.1959,82.1796877676644,0.993695472202764
22.6667,82.39,7.1959,82.1796877676644,0.993695472202764
22.6834,82.47,7.1958,82.1785457327867,0.993759154301726
22.7,82.6,7.1958,82.1785457327867,0.993759154301726
22.7167,82.83,7.1957,82.1774036979089,0.993822836400688
22.7334,82.51,7.1956,82.1762616630312,0.99388651849965
22.75,82.55,7.1956,82.1762616630312,0.99388651849965
22.7667,82.53,7.1955,82.1751196281534,0.993950200598612
22.7834,82.76,7.1954,82.1739775932757,0.994013882697574
22.8,82.57,7.1954,82.1739775932757,0.994013882697574
22.8167,82.88,7.1953,82.172835558398,0.994077564796536
22.8334,82.72,7.1953,82.172835558398,0.994077564796536
22.85,82.93,7.1952,82.1716935235202,0.994141246895498
22.8667,82.5,7.1951,82.1705514886425,0.99420492899446
22.8834,82.61,7.1951,82.1705514886425,0.99420492899446
22.9,82.67,7.195,82.1694094537647,0.994268611093422
22.9167,82.61,7.195,82.1694094537647,0.994268611093422
22.9334,82.44,7.1949,82.168267418887,0.994332293192384
22.95,82.38,7.1948,82.1671253840092,0.994395975291346
22.9667,82.46,7.1948,82.1671253840092,0.994395975291346
22.9834,83.08,7.1947,82.1659833491315,0.994459657390308
23,82.66,7.1947,82.1659833491315,0.994459657390308
23.0167,82.56,7.1946,82.1648413142538,0.994523339489269
23.0334,82.62,7.1945,82.163699279376,0.994587021588232
23.05,82.61,7.1945,82.163699279376,0.994587021588232
23.0667,82.21,7.1944,82.1625572444983,0.994650703687194
23.0834,82.63,7.1944,82.1625572444983,0.994650703687194
23.1,82.56,7.1943,82.1614152096205,0.994714385786155
23.1167,82.59,7.1943,82.1614152096205,0.994714385786155
23.1334,82.21,7.1942,82.1602731747428,0.994778067885117
23.15,82.41,7.1941,82.159131139865,0.99484174998408
23.1667,82.89,7.1941,82.159131139865,0.99484174998408
23.1834,82.39,7.194,82.1579891049873,0.994905432083042
23.2,82.47,7.194,82.1579891049873,0.994905432083042
23.2167,82.59,7.1939,82.1568470701095,0.994969114182003
23.2334,82.63,7.1939,82.1568470701095,0.994969114182003
23.25,82.83,7.1938,82.1557050352318,0.995032796280965
23.2667,82.47,7.1937,82.154563000354,0.995096478379928
23.2834,82.49,7.1937,82.154563000354,0.995096478379928
23.3,82.73,7.1936,82.1534209654763,0.995160160478889
23.3167,82.77,7.1936,82.1534209654763,0.995160160478889
23.3334,82.68,7.1935,82.1522789305985,0.995223842577851
23.35,82.54,7.1935,82.1522789305985,0.995223842577851
23.3667,82.54,7.1934,82.1511368957208,0.995287524676813
23.3834,82.5,7.1934,82.1511368957208,0.995287524676813
23.4,82.81,7.1933,82.1499948608431,0.995351206775775
23.4167,82.73,7.1933,82.1499948608431,0.995351206775775
23.4334,82.59,7.1932,82.1488528259653,0.995414888874737
23.45,82.35,7.1931,82.1477107910876,0.995478570973699
23.4667,82.84,7.1931,82.1477107910876,0.995478570973699
23.4834,82.58,7.193,82.1465687562098,0.995542253072662
23.5,82.7,7.193,82.1465687562098,0.995542253072662
23.5167,82.42,7.1929,82.1454267213321,0.995605935171623
23.5334,82.52,7.1929,82.1454267213321,0.995605935171623
23.55,82.22,7.1928,82.1442846864543,0.995669617270585
23.5667,82.48,7.1928,82.1442846864543,0.995669617270585
23.5834,82.9,7.1927,82.1431426515766,0.995733299369547
23.6,82.59,7.1927,82.1431426515766,0.995733299369547
23.6167,82.9,7.1926,82.1420006166988,0.995796981468509
23.6334,82.45,7.1926,82.1420006166988,0.995796981468509
23.65,82.72,7.1925,82.1408585818211,0.995860663567471
23.6667,82.58,7.1925,82.1408585818211,0.995860663567471
23.6834,82.35,7.1924,82.1397165469434,0.995924345666433
23.7,82.43,7.1924,82.1397165469434,0.995924345666433
23.7167,82.28,7.1923,82.1385745120656,0.995988027765395
23.7334,82.44,7.1923,82.1385745120656,0.995988027765395
23.75,82.5,7.1922,82.1374324771879,0.996051709864357
23.7667,82.24,7.1922,82.1374324771879,0.996051709864357
23.7834,82.43,7.1921,82.1362904423101,0.996115391963319
23.8,82.52,7.1921,82.1362904423101,0.996115391963319
23.8167,82.68,7.192,82.1351484074324,0.996179074062281
23.8334,82.63,7.192,82.1351484074324,0.996179074062281
23.85,82.65,7.1919,82.1340063725546,0.996242756161243
23.8667,82.83,7.1919,82.1340063725546,0.996242756161243
23.8834,82.47,7.1918,82.1328643376769,0.996306438260205
23.9,82.53,7.1918,82.1328643376769,0.996306438260205
23.9167,82.71,7.1917,82.1317223027991,0.996370120359167
23.9334,82.29,7.1917,82.1317223027991,0.996370120359167
23.95,82.61,7.1916,82.1305802679214,0.996433802458129
23.9667,82.87,7.1916,82.1305802679214,0.996433802458129
23.9834,82.46,7.1915,82.1294382330436,0.996497484557091
24,82.93,7.1915,82.1294382330436,0.996497484557091
24.0167,82.35,7.1914,82.1282961981659,0.996561166656053
24.0334,82.62,7.1914,82.1282961981659,0.996561166656053
24.05,82.98,7.1913,82.1271541632882,0.996624848755015
24.0667,82.64,7.1913,82.1271541632882,0.996624848755015
24.0834,82.84,7.1912,82.1260121284104,0.996688530853977
24.1,82.6,7.1912,82.1260121284104,0.996688530853977
24.1167,82.92,7.1911,82.1248700935327,0.996752212952939
24.1334,82.3,7.1911,82.1248700935327,0.996752212952939
24.15,82.56,7.191,82.1237280586549,0.996815895051901
24.1667,82.55,7.191,82.1237280586549,0.996815895051901
24.1834,82.81,7.191,82.1237280586549,0.996815895051901
24.2,82.57,7.1909,82.1225860237772,0.996879577150863
24.2167,82.59,7.1909,82.1225860237772,0.996879577150863
24.2334,82.55,7.1908,82.1214439888994,0.996943259249825
24.25,82.64,7.1908,82.1214439888994,0.996943259249825
24.2667,82.79,7.1907,82.1203019540217,0.997006941348787
24.2834,82.93,7.1907,82.1203019540217,0.997006941348787
24.3,82.53,7.1906,82.1191599191439,0.997070623447749
24.3167,82.9,7.1906,82.1191599191439,0.997070623447749
24.3334,82.89,7.1905,82.1180178842662,0.997134305546711
24.35,82.44,7.1905,82.1180178842662,0.997134305546711
24.3667,82.67,7.1905,82.1180178842662,0.997134305546711
24.3834,82.49,7.1904,82.1168758493885,0.997197987645673
24.4,82.49,7.1904,82.1168758493885,0.997197987645673
24.4167,82.57,7.1903,82.1157338145107,0.997261669744635
24.4334,82.31,7.1903,82.1157338145107,0.997261669744635
24.45,82.54,7.1902,82.114591779633,0.997325351843597
24.4667,82.39,7.1902,82.114591779633,0.997325351843597
24.4834,82.79,7.1902,82.114591779633,0.997325351843597
24.5,82.75,7.1901,82.1134497447552,0.997389033942559
24.5167,82.73,7.1901,82.1134497447552,0.997389033942559
24.5334,82.62,7.19,82.1123077098775,0.99745271604152
24.55,82.63,7.19,82.1123077098775,0.99745271604152
24.5667,82.48,7.1899,82.1111656749997,0.997516398140483
24.5834,82.38,7.1899,82.1111656749997,0.997516398140483
24.6,82.4,7.1899,82.1111656749997,0.997516398140483
24.6167,82.69,7.1898,82.110023640122,0.997580080239445
24.6334,82.34,7.1898,82.110023640122,0.997580080239445
24.65,82.46,7.1897,82.1088816052442,0.997643762338406
24.6667,82.77,7.1897,82.1088816052442,0.997643762338406
24.6834,82.5,7.1896,82.1077395703665,0.997707444437368
24.7,82.7,7.1896,82.1077395703665,0.997707444437368
24.7167,82.39,7.1896,82.1077395703665,0.997707444437368
24.7334,82.4,7.1895,82.1065975354887,0.997771126536331
24.75,82.98,7.1895,82.1065975354887,0.997771126536331
24.7667,82.69,7.1894,82.105455500611,0.997834808635293
24.7834,82.45,7.1894,82.105455500611,0.997834808635293
24.8,83.04,7.1894,82.105455500611,0.997834808635293
24.8167,82.59,7.1893,82.1043134657333,0.997898490734254
24.8334,82.89,7.1893,82.1043134657333,0.997898490734254
24.85,82.85,7.1892,82.1031714308555,0.997962172833217
24.8667,82.83,7.1892,82.1031714308555,0.997962172833217
24.8834,82.56,7.1892,82.1031714308555,0.997962172833217
24.9,82.87,7.1891,82.1020293959777,0.998025854932179
24.9167,82.48,7.1891,82.1020293959777,0.998025854932179
24.9334,82.52,7.189,82.1008873611,0.99808953703114
24.95,83.04,7.189,82.1008873611,0.99808953703114
24.9667,82.68,7.189,82.1008873611,0.99808953703114
24.9834,82.46,7.1889,82.0997453262223,0.998153219130102
25,82.64,7.1889,82.0997453262223,0.998153219130102
25.0167,82.65,7.1888,82.0986032913445,0.998216901229065
25.0334,82.42,7.1888,82.0986032913445,0.998216901229065
25.05,82.57,7.1888,82.0986032913445,0.998216901229065
25.0667,83,7.1887,82.0974612564668,0.998280583328027
25.0834,82.7,7.1887,82.0974612564668,0.998280583328027
25.1,82.9,7.1886,82.096319221589,0.998344265426988
25.1167,82.7,7.1886,82.096319221589,0.998344265426988
25.1334,82.7,7.1886,82.096319221589,0.998344265426988
25.15,82.85,7.1885,82.0951771867113,0.99840794752595
25.1667,82.57,7.1885,82.0951771867113,0.99840794752595
25.1834,82.71,7.1885,82.0951771867113,0.99840794752595
25.2,82.23,7.1884,82.0940351518335,0.998471629624913
25.2167,82.65,7.1884,82.0940351518335,0.998471629624913
25.2334,82.6,7.1883,82.0928931169558,0.998535311723874
25.25,82.61,7.1883,82.0928931169558,0.998535311723874
25.2667,82.87,7.1883,82.0928931169558,0.998535311723874
25.2834,83.16,7.1882,82.0917510820781,0.998598993822836
25.3,82.73,7.1882,82.0917510820781,0.998598993822836
25.3167,82.9,7.1882,82.0917510820781,0.998598993822836
25.3334,82.36,7.1881,82.0906090472003,0.998662675921798
25.35,82.75,7.1881,82.0906090472003,0.998662675921798
25.3667,82.77,7.1881,82.0906090472003,0.998662675921798
25.3834,82.94,7.188,82.0894670123226,0.998726358020761
25.4,82.49,7.188,82.0894670123226,0.998726358020761
25.4167,82.71,7.1879,82.0883249774448,0.998790040119722
25.4334,82.6,7.1879,82.0883249774448,0.998790040119722
25.45,82.71,7.1879,82.0883249774448,0.998790040119722
25.4667,82.69,7.1878,82.0871829425671,0.998853722218684
25.4834,83.03,7.1878,82.0871829425671,0.998853722218684
25.5,82.5,7.1878,82.0871829425671,0.998853722218684
25.5167,82.9,7.1877,82.0860409076893,0.998917404317646
25.5334,82.64,7.1877,82.0860409076893,0.998917404317646
25.55,82.71,7.1877,82.0860409076893,0.998917404317646
25.5667,82.54,7.1876,82.0848988728116,0.998981086416608
25.5834,82.87,7.1876,82.0848988728116,0.998981086416608
25.6,82.57,7.1876,82.0848988728116,0.998981086416608
25.6167,82.62,7.1875,82.0837568379338,0.99904476851557
25.6334,82.62,7.1875,82.0837568379338,0.99904476851557
25.65,82.62,7.1875,82.0837568379338,0.99904476851557
25.6667,82.65,7.1874,82.0826148030561,0.999108450614532
25.6834,82.29,7.1874,82.0826148030561,0.999108450614532
25.7,82.54,7.1874,82.0826148030561,0.999108450614532
25.7167,82.69,7.1873,82.0814727681784,0.999172132713494
25.7334,82.65,7.1873,82.0814727681784,0.999172132713494
25.75,82.87,7.1873,82.0814727681784,0.999172132713494
25.7667,82.07,7.1872,82.0803307333006,0.999235814812456
25.7834,82.61,7.1872,82.0803307333006,0.999235814812456
25.8,82.4,7.1872,82.0803307333006,0.999235814812456
25.8167,82.8,7.1871,82.0791886984229,0.999299496911418
25.8334,82.54,7.1871,82.0791886984229,0.999299496911418
25.85,83.14,7.1871,82.0791886984229,0.999299496911418
25.8667,82.85,7.187,82.0780466635451,0.99936317901038
25.8834,82.65,7.187,82.0780466635451,0.99936317901038
25.9,82.75,7.187,82.0780466635451,0.99936317901038
25.9167,82.74,7.1869,82.0769046286674,0.999426861109342
