Time (min),Temperature (C),TG (mg),Mass Percentage,Conversion
2.413334,79.83,5.72799046430054,94.65873801106,0.29838460217682
2.43,79.93,5.72435885331208,94.59872329643,0.301737268042401
2.446667,79.48,5.72006700145925,94.52779767554,0.305699461474693
2.463334,79.92,5.71478469322854,94.44050412399,0.31057603403515
2.48,79.37,5.70950238499783,94.35321057243,0.315452606595607
2.496667,79.39,5.70521053314501,94.28228495155,0.319414800027889
2.513334,79.8,5.70190907428252,94.22772621381,0.322462672850739
2.53,79.64,5.6989378329144,94.17862453321,0.325205692283424
2.546667,79.53,5.69497606880955,94.11315382532,0.328863152106082
2.563334,79.63,5.69200476207302,94.06405106447,0.33160623188621
2.58,79.75,5.68870336857894,94.00949340699,0.334654044361616
2.596667,79.71,5.68540190872602,93.95493465288,0.33770191809882
2.613334,79.82,5.68177036211555,93.89492100214,0.341054524531304
2.63,79.78,5.67813875112709,93.83490628751,0.344407190396885
2.646667,79.59,5.67417705239066,93.76943665988,0.348064589872091
2.663334,79.68,5.67021528828581,93.70396595199,0.351722049694748
2.68,79.75,5.66691389479174,93.64940829451,0.354769862170146
2.696667,79.83,5.66295213068689,93.58393758662,0.358427321992804
2.713334,79.74,5.65998088832834,93.53483588966,0.361170342339843
2.73,79.89,5.65667942946585,93.48027715192,0.364218215162693
2.746667,79.45,5.6540382758457,93.43663038433,0.366656500985753
2.763334,79.67,5.65007657611885,93.37116074033,0.370313901375305
2.78,79.71,5.64611481300442,93.30569004881,0.373971360283616
2.796667,79.56,5.64248326639396,93.24567639807,0.377323966716091
2.813334,79.82,5.63984211178339,93.20202961411,0.379762253453496
2.83,79.73,5.63687080504686,93.15292685326,0.382505333233624
2.846667,79.62,5.63422965142671,93.10928008566,0.384943619056685
2.863334,79.8,5.63059810481625,93.04926643492,0.388296225489159
2.88,79.64,5.62861725544803,93.0165316211,0.390124925226767
2.896667,79.86,5.62597610083746,92.97288483714,0.392563211964173
2.913334,79.83,5.62432533921722,92.94560493633,0.394087178092146
2.93,79.49,5.62168418460665,92.90195815237,0.396525464829552
2.946667,79.95,5.6190430953645,92.85831244866,0.398963691219506
2.963334,79.87,5.61574163650201,92.80375371092,0.402011564042356
2.98,79.78,5.61277032976547,92.75465095007,0.404754643822492
2.996667,79.52,5.60946887090297,92.70009221233,0.407802516645352
3.013334,79.88,5.60781817366072,92.6728133754,0.409326423340228
3.03,80.07,5.60550717216654,92.6346225847,0.411459916120557
3.046667,79.83,5.60286601755598,92.59097580074,0.413898202857954
3.063334,79.7,5.59989471081944,92.54187303989,0.416641282638091
3.08,79.86,5.59725362157729,92.49822733618,0.419079509028044
3.096667,79.83,5.59593301208301,92.47640341226,0.420298682113297
3.113334,79.87,5.59329185747244,92.4327566283,0.422736968850702
3.13,79.64,5.59098085597826,92.39456583759,0.424870461631032
3.146667,79.81,5.58800954924173,92.34546307674,0.42761354141116
3.163334,79.77,5.58635885199948,92.31818423981,0.429137448106036
3.18,79.75,5.58470815475723,92.29090540289,0.430661354800912
3.196667,79.61,5.58371769837934,92.27453747222,0.431575733929087
3.213334,79.53,5.58140669589473,92.23634666515,0.433709227623771
3.23,79.73,5.57909569440055,92.19815587444,0.4358427204041
3.246667,79.66,5.57711484503234,92.16542106063,0.437671420141698
3.263334,79.72,5.57579423553806,92.1435971367,0.43889059322695
3.28,79.67,5.5741435382958,92.11631829978,0.440414499921835
3.296667,79.74,5.57183253680163,92.07812750907,0.442547992702155
3.313334,79.59,5.56985168644298,92.04539267889,0.444376693354118
3.33,79.72,5.5675406849488,92.00720188818,0.446510186134447
3.346667,80.08,5.56688038069688,91.99628993441,0.447119772219891
3.363334,80.07,5.56489953033823,91.96355510422,0.448948472871853
3.38,79.58,5.56390907396035,91.94718717356,0.449862852000019
3.396667,79.67,5.56159807147574,91.90899636648,0.451996345694702
3.413334,79.61,5.56060767947584,91.8926294997,0.45291066538978
3.43,79.92,5.5589569178556,91.86534959889,0.454434631517754
3.446667,79.68,5.55763637273931,91.84352673885,0.455653745169908
3.463334,79.6,5.55466506600278,91.794423978,0.458396824950036
3.48,79.54,5.55301436876052,91.76714514108,0.459920731644921
3.496667,79.81,5.55136360714028,91.73986524026,0.461444697772895
3.513334,79.89,5.55070336726635,91.72895435037,0.462054224425241
3.53,79.8,5.54971290989803,91.71258640334,0.462968604467771
3.546667,79.93,5.54740190840385,91.67439561263,0.4651020972481
3.563334,79.61,5.54641151541352,91.65802872948,0.466016417857533
3.58,79.7,5.54476075379327,91.63074882867,0.467540383985516
3.596667,79.39,5.54443060166732,91.62529285178,0.467845177028228
3.613334,79.94,5.54311005655102,91.60346999174,0.469064290680391
3.63,79.57,5.54178944705675,91.58164606782,0.470283463765634
3.646667,79.87,5.54013874981449,91.55436723089,0.471807370460519
3.663334,79.44,5.5391483578146,91.53800036411,0.472721690155588
3.68,79.96,5.53716744406839,91.50526448641,0.474550449326292
3.696667,80.08,5.53683729095199,91.49980849315,0.474855243283379
3.713334,80.02,5.5358468989521,91.48344162637,0.475769562978447
3.73,79.93,5.53551674682614,91.47798564948,0.476074356021169
3.746667,79.98,5.53419620170985,91.45616278945,0.477293469673323
3.763334,79.71,5.5325454400896,91.42888288863,0.478817435801306
3.78,79.64,5.53089474284735,91.40160405171,0.480341342496182
3.796667,79.57,5.52957413335307,91.37978012778,0.481560515581434
3.813334,79.95,5.52825358823678,91.35795726774,0.482779629233588
3.83,80.07,5.52792343611082,91.35250129086,0.48308442227631
3.846667,79.96,5.52627273886857,91.32522245393,0.484608328971186
3.863334,79.84,5.52495212937428,91.30339853,0.485827502056447
3.88,79.85,5.52264112788011,91.2652077393,0.487960994836767
3.896667,79.83,5.52099043063785,91.23792890237,0.489484901531652
3.913334,79.55,5.51966988552157,91.21610604234,0.490704015183797
3.93,79.75,5.51966988552157,91.21610604234,0.490704015183797
3.946667,79.88,5.51900958126964,91.20519408856,0.49131360126925
3.963334,79.87,5.51867942914368,91.19973811167,0.491618394311972
3.98,80.11,5.51636842665907,91.1615473046,0.493751888006657
3.996667,79.84,5.51504781716479,91.13972338067,0.494971061091908
4.013334,79.79,5.51405742516489,91.12335651389,0.495885380786986
4.03,80.03,5.51405742516489,91.12335651389,0.495885380786986
4.046667,79.97,5.51240672792264,91.09607767697,0.497409287481862
4.063334,79.75,5.51141627055432,91.07970972993,0.498323667524392
4.08,80.04,5.50976557331207,91.052430893,0.499847574219268
4.096667,79.89,5.51042581417643,91.06334179926,0.499238046652567
4.113334,80.07,5.50844496381779,91.03060696908,0.50106674730452
4.13,79.88,5.50712441969193,91.00878412541,0.502285860042319
4.146667,79.74,5.50547365807169,90.9815042246,0.503809826170293
4.163334,79.82,5.50448326508136,90.96513734145,0.504724146779725
4.18,80.1,5.5041531129554,90.95968136456,0.505028939822447
4.196667,79.99,5.50250241571315,90.93240252763,0.506552846517323
4.213334,79.82,5.50151195834483,90.9160345806,0.507467226559853
4.23,79.95,5.50052150196694,90.89966664993,0.508381605688028
4.246667,79.84,5.49986126110257,90.88875574367,0.508991133254738
4.263334,79.85,5.49920095685065,90.87784378989,0.509600719340182
4.28,80.01,5.4975502596084,90.85056495297,0.511124626035058
4.296667,79.99,5.49655980224008,90.83419700593,0.512039006077588
4.313334,79.93,5.49490910598825,90.80691818537,0.513562911858119
4.33,79.46,5.4942488007459,90.79600621523,0.514172498857918
4.346667,80.07,5.49457895287186,90.80146219212,0.513867705815195
4.363334,79.99,5.49457895287186,90.80146219212,0.513867705815195
4.38,80.06,5.49325834337758,90.77963826819,0.515086878900447
4.396667,80.04,5.49127749400937,90.74690345438,0.516915578638046
4.413334,79.92,5.48995694988351,90.72508061071,0.518134691375845
4.43,79.89,5.48962679676712,90.71962461745,0.518439485332921
4.446667,80.24,5.48863634038923,90.70325668678,0.519353864461096
4.463334,79.9,5.48797609952486,90.69234578052,0.519963392027807
4.48,79.8,5.48665549003058,90.6705218566,0.521182565113058
4.496667,80.07,5.48599518577866,90.65960990282,0.521792151198502
4.513334,80.12,5.4843444885364,90.6323310659,0.523316057893388
4.53,79.53,5.48401433641044,90.62687508901,0.523620850936109
4.546667,79.66,5.48236363916819,90.59959625208,0.525144757630986
4.563334,79.96,5.48269379129415,90.60505222897,0.524839964588264
4.58,79.55,5.48137318179987,90.58322830504,0.526059137673516
4.596667,79.79,5.4810430940519,90.57777339204,0.52636387128314
4.613334,79.97,5.47972248455762,90.55594946812,0.527583044368392
4.63,79.95,5.47939233243166,90.55049349123,0.527887837411114
4.646667,80.07,5.47840194043176,90.53412662445,0.528802157106191
4.663334,80,5.47741148306344,90.51775867741,0.529716537148721
4.68,79.85,5.47609093794715,90.49593581738,0.530935650800875
4.696667,79.96,5.47444017632691,90.46865591656,0.532459616928849
4.713334,79.9,5.47278947908465,90.44137707964,0.533983523623734
4.73,79.83,5.47212917483273,90.43046512586,0.534593109709178
4.746667,79.9,5.47179902171634,90.4250091326,0.534897903666255
4.763334,79.69,5.47179902171634,90.4250091326,0.534897903666255
4.78,79.99,5.47014832546452,90.39773031204,0.536421809446776
4.796667,79.73,5.46948802022216,90.3868183419,0.537031396446584
4.813334,80,5.46849762822226,90.37045147512,0.537945716141662
4.83,79.77,5.46816747510587,90.36499548186,0.538250510098738
4.846667,79.95,5.46684686660202,90.3431715743,0.539469682269635
4.863334,79.92,5.46651677885405,90.3377166613,0.53977441587926
4.88,79.87,5.46585647361169,90.32680469116,0.540384002879068
4.896667,79.46,5.46486601624337,90.31043674412,0.541298382921597
4.913334,79.97,5.46387562424348,90.29406987734,0.542212702616666
4.93,79.87,5.46288516687516,90.2777019303,0.543127082659195
4.946667,79.87,5.46189471049728,90.26133399964,0.544041461787361
4.963334,79.81,5.46090431750694,90.24496711649,0.544955782396803
4.98,79.98,5.45958370801267,90.22314319256,0.546174955482045
4.996667,80.16,5.45958370801267,90.22314319256,0.546174955482045
5.013334,79.83,5.45793301077041,90.19586435564,0.547698862176931
5.03,79.74,5.45727270651849,90.18495240186,0.548308448262375
5.046667,79.87,5.45628231352816,90.16858551871,0.549222768871807
5.063334,79.92,5.4559521614022,90.16312954182,0.549527561914529
5.08,79.83,5.45463155190792,90.1413056179,0.55074673499978
5.096667,79.78,5.45397131203398,90.13039472801,0.551356261652136
5.113334,79.96,5.45364115990802,90.12493875112,0.551661054694858
5.13,80.12,5.45364115990802,90.12493875112,0.551661054694858
5.146667,80.09,5.4526507025397,90.10857080408,0.552575434737387
5.163334,80.04,5.45199046266577,90.09765991419,0.553184961389734
5.18,79.96,5.45033970104552,90.07038001338,0.554708927517717
5.196667,79.77,5.45066985317149,90.07583599027,0.554404134474986
5.213334,80.12,5.4493493080552,90.05401313023,0.55562324812714
5.23,80,5.44868900380327,90.04310117645,0.556232834212594
5.246667,79.92,5.44670815443505,90.01036636264,0.558061533950201
5.263334,79.98,5.44571769706674,89.9939984156,0.558975913992721
5.28,79.53,5.44505739182438,89.98308644546,0.559585500992529
5.296667,79.74,5.44439715195045,89.97217555556,0.560195027644875
5.313334,79.85,5.44340669557256,89.9558076249,0.56110940677305
5.33,79.95,5.44340669557256,89.9558076249,0.56110940677305
5.346667,79.88,5.44274639033021,89.94489565475,0.561718993772849
5.363334,79.99,5.4417559983303,89.92852878797,0.562633313467936
5.38,79.96,5.44043538883603,89.90670486405,0.563852486553178
5.396667,79.79,5.44043538883603,89.90670486405,0.563852486553178
5.413334,80.03,5.4394449958457,89.8903379809,0.56476680716261
5.43,80.13,5.43911484371974,89.88488200401,0.565071600205332
5.446667,79.9,5.43746414647749,89.85760316708,0.566595506900209
5.463334,79.69,5.43779423422545,89.86305808008,0.566290773290593
5.48,79.97,5.4361435369832,89.83577924316,0.56781467998547
5.496667,79.55,5.43548323273128,89.82486728938,0.568424266070913
5.513334,79.76,5.43449283974095,89.80850040623,0.569338586680346
5.53,79.88,5.43482299285734,89.81395639949,0.569033792723269
5.546667,79.97,5.43449283974095,89.80850040623,0.569338586680346
5.563334,79.87,5.43383253548902,89.79758845245,0.569948172765799
5.58,80.01,5.43317223024667,89.78667648231,0.570557759765598
5.596667,80.29,5.43251199037274,89.77576559242,0.571167286417944
5.613334,80.05,5.43152153300442,89.75939764538,0.572081666460473
5.63,80.09,5.43053107662653,89.74302971471,0.572996045588648
5.646667,80.15,5.42921053151024,89.72120685468,0.574215159240803
5.663334,80.2,5.42855022725832,89.7102949009,0.574824745326247
5.68,79.97,5.42788992201596,89.69938293075,0.575434332326055
5.696667,79.85,5.42722968214203,89.68847204086,0.576043858978401
5.713334,79.91,5.42623922477371,89.67210409383,0.576958239020931
5.73,79.66,5.42623922477371,89.67210409383,0.576958239020931
5.746667,80.07,5.42590907264774,89.66664811694,0.577263032063662
5.763334,79.8,5.42458852753146,89.6448252569,0.578482145715807
5.78,79.89,5.4229378302892,89.61754641997,0.580006052410692
5.796667,79.93,5.42161722178536,89.59572251242,0.58122522458158
5.813334,80.11,5.42194737391131,89.60117848931,0.580920431538867
5.83,80.03,5.42161722178536,89.59572251242,0.58122522458158
5.846667,79.97,5.42161722178536,89.59572251242,0.58122522458158
5.863334,79.93,5.42062676441704,89.57935456538,0.582139604624109
5.88,79.95,5.4199665245431,89.56844367549,0.582749131276465
5.896667,79.94,5.41831576193243,89.54116375831,0.584273098318794
5.913334,80.29,5.41831576193243,89.54116375831,0.584273098318794
5.93,80.12,5.41666506568061,89.51388493775,0.585797004099315
5.946667,79.65,5.41567467269028,89.4975180546,0.586711324708748
5.963334,79.89,5.414354063196,89.47569413068,0.587930497793999
5.98,79.87,5.414354063196,89.47569413068,0.587930497793999
5.996667,79.86,5.414354063196,89.47569413068,0.587930497793999
6.013334,80.45,5.41303351907014,89.45387128701,0.589149610531799
6.03,79.76,5.41237321382778,89.44295931686,0.589759197531607
6.046667,79.86,5.41204306170182,89.43750333997,0.590063990574328
6.063334,80.03,5.41171290957586,89.43204736308,0.590368783617051
6.08,79.96,5.41072251658553,89.41568047994,0.591283104226483
6.096667,79.85,5.40973205921721,89.3993125329,0.592197484269013
6.113334,79.97,5.4100622123336,89.40476852616,0.591892690311935
6.13,80.02,5.40874160283933,89.38294460223,0.593111863397179
6.146667,79.89,5.40808136296539,89.37203371234,0.593721390049534
6.163334,79.87,5.40709090559707,89.35566576531,0.594635770092063
6.18,79.99,5.40808136296539,89.37203371234,0.593721390049534
6.196667,80.15,5.40709090559707,89.35566576531,0.594635770092063
6.213334,79.88,5.40544020835482,89.32838692838,0.59615967678694
6.23,80,5.40279905374425,89.28474014442,0.598597963524346
6.246667,79.82,5.40180859736636,89.26837221375,0.599512342652521
6.263334,79.89,5.40147844424997,89.2629162205,0.599817136609597
6.28,79.87,5.40246890161829,89.27928416753,0.598902756567068
6.296667,80.42,5.40213874949232,89.27382819064,0.599207549609799
6.313334,80.2,5.40213874949232,89.27382819064,0.599207549609799
6.33,80.03,5.40081820437603,89.2520053306,0.600426663261953
6.346667,80.34,5.39982774700771,89.23563738357,0.601341043304483
6.363334,80.15,5.39883729062983,89.2192694529,0.602255422432649
6.38,79.93,5.39751674551354,89.19744659286,0.603474536084803
6.396667,79.95,5.39652628814522,89.18107864583,0.604388916127332
6.413334,80.07,5.39520574401936,89.15925580216,0.605608028865132
6.43,80.17,5.39520574401936,89.15925580216,0.605608028865132
6.446667,80.25,5.39553589614532,89.16471177905,0.60530323582241
6.463334,79.94,5.39586604827129,89.17016775594,0.604998442779679
6.48,80.05,5.39520574401936,89.15925580216,0.605608028865132
6.496667,80,5.39421528665104,89.14288785512,0.606522408907662
6.513334,79.77,5.39289474153475,89.12106499509,0.607741522559816
6.53,79.87,5.39256458940879,89.1156090182,0.608046315602538
6.546667,80.33,5.39190428515686,89.10469706442,0.608655901687991
6.563334,79.92,5.39091389216654,89.08833018127,0.609570222297414
6.58,80.09,5.38992343578865,89.0719622506,0.610484601425589
6.596667,80.03,5.38860289067236,89.05013939057,0.611703715077744
6.613334,79.76,5.38860289067236,89.05013939057,0.611703715077744
6.63,79.96,5.38761243330404,89.03377144353,0.612618095120274
6.646667,80.09,5.38728228117808,89.02831546664,0.612922888162995
6.663334,79.76,5.38596173606179,89.00649260661,0.614142001815149
6.68,79.72,5.38530143180987,88.99558065283,0.614751587900594
6.696667,80.18,5.38464112656751,88.98466868268,0.615361174900402
6.713334,79.85,5.38398088669357,88.97375779279,0.615970701552757
6.73,80.01,5.38332058244165,88.96284583901,0.616580287638201
6.746667,79.98,5.38332058244165,88.96284583901,0.616580287638201
6.763334,79.99,5.38365073456761,88.9683018159,0.616275494595479
6.78,80.12,5.38365073456761,88.9683018159,0.616275494595479
6.796667,80.1,5.38299042932526,88.95738984576,0.616885081595277
6.813334,79.98,5.3816698851994,88.93556700209,0.618104194333076
6.83,80.13,5.38067942783108,88.91919905505,0.619018574375607
6.846667,80.3,5.37968897046276,88.90283110802,0.619932954418137
6.863334,80.15,5.37902873058883,88.89192021812,0.620542481070483
6.88,79.99,5.37803827322051,88.87555227109,0.621456861113012
6.896667,80.14,5.37770812109454,88.8700962942,0.621761654155744
6.913334,80.31,5.37671772909465,88.85372942742,0.622675973850812
6.93,79.25,5.37638757696869,88.84827345053,0.622980766893534
6.946667,80.09,5.37605742385229,88.84281745727,0.62328556085062
6.963334,80.06,5.37572727172633,88.83736148038,0.623590353893342
6.98,80.04,5.37539711960037,88.8319055035,0.623895146936064
6.996667,80.3,5.37407657448408,88.81008264346,0.625114260588218
7.013334,79.93,5.37341627023215,88.79917068968,0.625723846673671
7.03,79.78,5.37209572511586,88.77734782964,0.626942960325826
7.046667,80.02,5.3717655729899,88.77189185275,0.627247753368547
7.063334,80.07,5.37143542086394,88.76643587586,0.627552546411269
7.08,79.93,5.37143542086394,88.76643587586,0.627552546411269
7.096667,79.93,5.37077511562158,88.75552390572,0.628162133411077
7.113334,79.8,5.37044496349562,88.75006792883,0.628466926453799
7.13,80.09,5.36978465825326,88.73915595868,0.629076513453607
7.146667,79.95,5.36945457050529,88.73370104568,0.629381247063231
7.163334,80.25,5.36879426625337,88.7227890919,0.629990833148675
7.18,80.01,5.36813396101101,88.71187712176,0.630600420148483
7.196667,80.13,5.36714356901112,88.69551025498,0.631514739843552
7.213334,80.04,5.36648326475919,88.6845983012,0.632124325929004
7.23,80.2,5.36582295951683,88.67368633105,0.632733912928812
7.246667,79.95,5.36483256751694,88.65731946427,0.633648232623881
7.263334,79.87,5.36384211014862,88.64095151724,0.63456261266641
7.28,79.99,5.36318180490626,88.63003954709,0.635172199666218
7.296667,80.07,5.36318180490626,88.63003954709,0.635172199666218
7.313334,79.84,5.36219141290637,88.61367268031,0.636086519361287
7.33,79.98,5.3618612607804,88.60821670342,0.636391312404018
7.346667,80.19,5.36087080341209,88.59184875639,0.637305692446538
7.363334,80.2,5.36021049916016,88.58093680261,0.637915278531991
7.38,79.8,5.35888995404387,88.55911394257,0.639134392184145
7.396667,79.84,5.35855980191791,88.55365796568,0.639439185226867
7.413334,79.8,5.35822964979195,88.54820198879,0.63974397826959
7.43,80.18,5.35789949667555,88.54274599554,0.640048772226675
7.446667,80.17,5.35690910467566,88.52637912876,0.640963091921744
7.463334,79.87,5.3562487994333,88.51546715861,0.641572678921552
7.48,79.8,5.3562487994333,88.51546715861,0.641572678921552
7.496667,79.91,5.35591864730734,88.51001118172,0.641877471964273
7.513334,79.97,5.3562487994333,88.51546715861,0.641572678921552
7.53,80.68,5.35492825530744,88.49364431494,0.642791791659351
7.546667,80.19,5.35426795006509,88.48273234479,0.64340137865915
7.563334,80.05,5.35360764581316,88.47182039102,0.644010964744603
7.58,80.23,5.3532774936872,88.46636441413,0.644315757787325
7.596667,80.36,5.35228710069687,88.44999753098,0.645230078396757
7.613334,79.98,5.35129664332855,88.43362958394,0.646144458439287
7.63,80.04,5.35096649120259,88.42817360705,0.646449251482008
7.646667,80.09,5.35129664332855,88.43362958394,0.646144458439287
7.663334,80.13,5.35030625132866,88.41726271716,0.647058778134355
7.68,79.85,5.34898564183437,88.39543879324,0.648277951219616
7.696667,79.96,5.34766509671808,88.3736159332,0.64949706487177
7.713334,79.97,5.34766509671808,88.3736159332,0.64949706487177
7.73,79.87,5.34700479246616,88.36270397942,0.650106650957214
7.746667,79.55,5.3466746403402,88.35724800253,0.650411443999936
7.763334,80.27,5.34568418297188,88.3408800555,0.651325824042466
7.78,80.29,5.34502394309795,88.32996916561,0.651935350694812
7.796667,80.01,5.34370333360366,88.30814524168,0.653154523780073
7.813334,79.78,5.3433731814777,88.30268926479,0.653459316822795
7.83,80.09,5.34238278848738,88.28632238165,0.654373637432218
7.846667,79.78,5.34238278848738,88.28632238165,0.654373637432218
7.863334,80.04,5.34139233111906,88.26995443461,0.655288017474748
7.88,79.8,5.34238278848738,88.28632238165,0.654373637432218
7.896667,80.32,5.34205263636141,88.28086640476,0.65467843047495
7.913334,79.95,5.34238278848738,88.28632238165,0.654373637432218
7.93,80.24,5.34139233111906,88.26995443461,0.655288017474748
7.946667,80.03,5.3400717869932,88.24813159094,0.656507130212547
7.963334,79.78,5.33908132962488,88.23176364391,0.657421510255077
7.98,80.33,5.33842102537296,88.22085169013,0.658031096340521
7.996667,79.93,5.33809093762498,88.21539677713,0.658335829950155
8.013334,79.84,5.3367703281307,88.1935728532,0.659555003035406
8.03,79.91,5.33544978301441,88.17174999316,0.66077411668756
8.046667,80.18,5.33511963088845,88.16629401628,0.661078909730283
8.063334,79.78,5.33478947876249,88.16083803939,0.661383702773005
8.08,80.2,5.33511963088845,88.16629401628,0.661078909730283
8.096667,80.1,5.33412917352013,88.14992606924,0.661993289772813
8.113334,79.96,5.33412917352013,88.14992606924,0.661993289772813
8.13,80.31,5.33313878152023,88.13355920246,0.66290760946789
8.146667,80.21,5.33313878152023,88.13355920246,0.66290760946789
8.163334,79.76,5.33247847627788,88.12264723231,0.663517196467688
8.18,79.94,5.33148801890956,88.10627928528,0.664431576510218
8.196667,79.83,5.33082777903563,88.09536839539,0.665041103162565
8.213334,80.15,5.3301674747837,88.08445644161,0.665650689248018
8.23,79.81,5.33049762690967,88.0899124185,0.665345896205286
8.246667,80.19,5.32983732265774,88.07900046472,0.66595548229074
8.263334,79.72,5.32884686528942,88.06263251768,0.666869862333269
8.28,79.98,5.32752632017313,88.04080965765,0.668088975985424
8.296667,79.72,5.32653586280482,88.02444171061,0.669003356027944
8.313334,79.7,5.32587562293088,88.01353082072,0.6696128826803
8.33,79.64,5.32587562293088,88.01353082072,0.6696128826803
8.346667,80.06,5.32620571067885,88.01898573372,0.669308149070675
8.363334,79.91,5.32620571067885,88.01898573372,0.669308149070675
8.38,79.73,5.32488516655299,87.99716289005,0.670527261808475
8.396667,79.77,5.3235646214367,87.97534003002,0.671746375460629
8.413334,79.98,5.32323446931074,87.96988405313,0.672051168503351
8.43,80.08,5.32224401194242,87.95351610609,0.672965548545881
8.446667,79.59,5.32224401194242,87.95351610609,0.672965548545881
