,conversion,time,temperature
0,0.050000000000000044,16.951783273758018,200.0
1,0.05673411394744832,18.089136517031083,200.0
2,0.0638529020505334,19.226489760304148,200.0
3,0.07134691265029502,20.36384300357721,200.0
4,0.0792062499100219,21.501196246850274,200.0
5,0.08742059557031245,22.63854949012334,200.0
6,0.09597923149597143,23.7759027333964,200.0
7,0.1048710629458629,24.913255976669465,200.0
8,0.11408464249511796,26.05060921994253,200.0
9,0.12360819453763927,27.187962463215595,200.0
10,0.1334296402956766,28.32531570648866,200.0
11,0.1435366232623474,29.46266894976172,200.0
12,0.15391653500237035,30.600022193034786,200.0
13,0.16455654123594665,31.73737543630785,200.0
14,0.17544360813067295,32.87472867958091,200.0
15,0.18656452872659401,34.01208192285398,200.0
16,0.19790594942000161,35.14943516612704,200.0
17,0.20945439643234942,36.2867884094001,200.0
18,0.2211963021916753,37.42414165267317,200.0
19,0.23311803155520194,38.56149489594623,200.0
20,0.2452059078033063,39.698848139219294,200.0
21,0.25744623833679803,40.83620138249236,200.0
22,0.2698253400114301,41.97355462576542,200.0
23,0.28232956404575216,43.110907869038485,200.0
24,0.2949453204408016,44.24826111231155,200.0
25,0.30765910185271006,45.38561435558462,200.0
26,0.3204575068620442,46.52296759885768,200.0
27,0.33332726258661094,47.660320842130744,200.0
28,0.34625524658750395,48.79767408540381,200.0
29,0.3592285080213503,49.935027328676874,200.0
30,0.37223428799500835,51.072380571949935,200.0
31,0.38526003908235495,52.209733815223004,200.0
32,0.39829344396627697,53.347087058496065,200.0
33,0.41132243317251593,54.484440301769126,200.0
34,0.4243352018656047,55.621793545042195,200.0
35,0.4373202256807561,56.759146788315256,200.0
36,0.45026627556920773,57.896500031588324,200.0
37,0.4631624316381646,59.033853274861386,200.0
38,0.47599809597012366,60.17120651813445,200.0
39,0.4887630044099607,61.308559761407516,200.0
40,0.5014472373117328,62.44591300468058,200.0
41,0.5140412292406593,63.58326624795364,200.0
42,0.5265357776291859,64.7206194912267,200.0
43,0.5389220503894028,65.85797273449977,200.0
44,0.5511915924873614,66.99532597777284,200.0
45,0.5633363314880024,68.13267922104589,200.0
46,0.5753485820824626,69.27003246431896,200.0
47,0.5872210496124648,70.40738570759203,200.0
48,0.5989468326092955,71.54473895086508,200.0
49,0.6105194243675393,72.68209219413815,200.0
50,0.6219327135762492,73.81944543741122,200.0
51,0.6331809840326033,74.95679868068427,200.0
52,0.6442589134652968,76.09415192395736,200.0
53,0.655161571496961,77.23150516723041,200.0
54,0.6658844167767805,78.36885841050346,200.0
55,0.6764232933161816,79.50621165377655,200.0
56,0.6867744260619997,80.6435648970496,200.0
57,0.696934415742906,81.78091814032265,200.0
58,0.7069002330260494,82.91827138359574,200.0
59,0.7166692120219025,84.05562462686879,200.0
60,0.7262390431761423,85.19297787014185,200.0
61,0.7356077655880757,86.33033111341493,200.0
62,0.7447737587956357,87.46768435668798,200.0
63,0.753735734067329,88.60503759996104,200.0
64,0.7624927252416999,89.74239084323412,200.0
65,0.771044079154925,90.87974408650717,200.0
66,0.7793894456970385,92.01709732978023,200.0
67,0.7875287675370348,93.15445057305331,200.0
68,0.7954622695567083,94.29180381632636,200.0
69,0.8031904480325729,95.42915705959942,200.0
70,0.8107140596045518,96.5665103028725,200.0
71,0.8180341100693764,97.70386354614556,200.0
72,0.8251518430357647,98.84121678941864,200.0
73,0.8320687284774682,99.97857003269169,200.0
74,0.8387864512192277,101.11592327596475,200.0
75,0.8453068993895184,102.25327651923783,200.0
76,0.8516321528727364,103.39062976251088,200.0
77,0.857764471792193,104.52798300578394,200.0
78,0.8637062850539092,105.66533624905702,200.0
79,0.8694601789798038,106.80268949233007,200.0
80,0.8750288860574035,107.94004273560313,200.0
81,0.8804152738317091,109.07739597887621,200.0
82,0.8856223339633278,110.21474922214927,200.0
83,0.8906531714754311,111.35210246542232,200.0
84,0.8955109942105357,112.4894557086954,200.0
85,0.9001991025165292,113.62680895196846,200.0
86,0.904720879179793,114.76416219524151,200.0
87,0.9090797796217008,115.9015154385146,200.0
88,0.9132793223732143,117.03886868178765,200.0
89,0.9173230798407592,118.1762219250607,200.0
90,0.9212146693750393,119.31357516833378,200.0
91,0.9249577446529582,120.45092841160684,200.0
92,0.9285559873813606,121.58828165487989,200.0
93,0.9320130993298748,122.72563489815298,200.0
94,0.9353327946987646,123.86298814142603,200.0
95,0.9385187928263539,125.00034138469908,200.0
96,0.9415748112392991,126.13769462797217,200.0
97,0.9445045590477475,127.27504787124522,200.0
98,0.9473117306862291,128.41240111451827,200.0
99,0.95,129.54975435779136,200.0
