Time (min),Temperature (C),TG (mg),Mass Percentage,Conversion
16.1167,85.28,7.9067,82.2903115015143,0.994913173127521
16.1333,85.35,7.9066,82.2892707346773,0.994971642401918
16.15,85.38,7.9066,82.2892707346773,0.994971642401918
16.1667,85.04,7.9065,82.2882299678403,0.995030111676314
16.1833,85.6,7.9065,82.2882299678403,0.995030111676314
16.2,85.31,7.9065,82.2882299678403,0.995030111676314
16.2167,85.15,7.9065,82.2882299678403,0.995030111676314
16.2333,85.16,7.9064,82.2871892010033,0.99508858095071
16.25,84.9,7.9064,82.2871892010033,0.99508858095071
16.2667,84.94,7.9063,82.2861484341663,0.995147050225107
16.2833,85.23,7.9063,82.2861484341663,0.995147050225107
16.3,85.19,7.9063,82.2861484341663,0.995147050225107
16.3167,85.06,7.9063,82.2861484341663,0.995147050225107
16.3333,85.05,7.9063,82.2861484341663,0.995147050225107
16.35,85.34,7.9063,82.2861484341663,0.995147050225107
16.3667,85.18,7.9062,82.2851076673293,0.995205519499503
16.3833,85.34,7.9062,82.2851076673293,0.995205519499503
16.4,85.15,7.9062,82.2851076673293,0.995205519499503
16.4167,85.17,7.9062,82.2851076673293,0.995205519499503
16.4333,84.88,7.9062,82.2851076673293,0.995205519499503
16.45,85.12,7.9062,82.2851076673293,0.995205519499503
16.4667,85.35,7.9062,82.2851076673293,0.995205519499503
16.4833,84.9,7.9061,82.2840669004923,0.995263988773899
16.5,84.96,7.9061,82.2840669004923,0.995263988773899
16.5167,84.95,7.906,82.2830261336553,0.995322458048296
16.5333,85.45,7.906,82.2830261336553,0.995322458048296
16.55,85.38,7.906,82.2830261336553,0.995322458048296
16.5667,85.33,7.9059,82.2819853668183,0.995380927322692
16.5833,85.29,7.9059,82.2819853668183,0.995380927322692
16.6,85.18,7.9058,82.2809445999813,0.995439396597088
16.6167,85.23,7.9058,82.2809445999813,0.995439396597088
16.6333,85.3,7.9058,82.2809445999813,0.995439396597088
16.65,85.23,7.9058,82.2809445999813,0.995439396597088
16.6667,85.28,7.9057,82.2799038331443,0.995497865871484
16.6833,85.33,7.9057,82.2799038331443,0.995497865871484
16.7,85.26,7.9057,82.2799038331443,0.995497865871484
16.7167,84.9,7.9056,82.2788630663073,0.995556335145881
16.7333,85.27,7.9056,82.2788630663073,0.995556335145881
16.75,85.51,7.9055,82.2778222994702,0.995614804420277
16.7667,85.04,7.9054,82.2767815326332,0.995673273694673
16.7833,85.07,7.9054,82.2767815326332,0.995673273694673
16.8,85.24,7.9054,82.2767815326332,0.995673273694673
16.8167,85.47,7.9053,82.2757407657963,0.995731742969069
16.8333,85.05,7.9053,82.2757407657963,0.995731742969069
16.85,85.2,7.9052,82.2746999989592,0.995790212243466
16.8667,85.28,7.9052,82.2746999989592,0.995790212243466
16.8833,85.22,7.9052,82.2746999989592,0.995790212243466
16.9,85.19,7.9051,82.2736592321222,0.995848681517862
16.9167,84.97,7.9051,82.2736592321222,0.995848681517862
16.9333,85.19,7.9051,82.2736592321222,0.995848681517862
16.95,85.15,7.9051,82.2736592321222,0.995848681517862
16.9667,85.19,7.9051,82.2736592321222,0.995848681517862
16.9833,84.9,7.905,82.2726184652852,0.995907150792258
17,84.86,7.905,82.2726184652852,0.995907150792258
17.0167,84.81,7.905,82.2726184652852,0.995907150792258
17.0333,85.1,7.905,82.2726184652852,0.995907150792258
17.05,84.97,7.905,82.2726184652852,0.995907150792258
17.0667,84.92,7.9049,82.2715776984482,0.995965620066655
17.0833,85.2,7.9049,82.2715776984482,0.995965620066655
17.1,85.06,7.9049,82.2715776984482,0.995965620066655
17.1167,85.34,7.9049,82.2715776984482,0.995965620066655
17.1333,85.01,7.9048,82.2705369316112,0.996024089341051
17.15,85.19,7.9048,82.2705369316112,0.996024089341051
17.1667,85.38,7.9048,82.2705369316112,0.996024089341051
17.1833,85.33,7.9048,82.2705369316112,0.996024089341051
17.2,85,7.9047,82.2694961647742,0.996082558615447
17.2167,85.24,7.9047,82.2694961647742,0.996082558615447
17.2333,85.14,7.9047,82.2694961647742,0.996082558615447
17.25,85.18,7.9046,82.2684553979372,0.996141027889843
17.2667,85.28,7.9046,82.2684553979372,0.996141027889843
17.2833,85,7.9045,82.2674146311002,0.99619949716424
17.3,85.12,7.9045,82.2674146311002,0.99619949716424
17.3167,85.16,7.9045,82.2674146311002,0.99619949716424
17.3333,84.68,7.9044,82.2663738642632,0.996257966438636
17.35,85.26,7.9044,82.2663738642632,0.996257966438636
17.3667,85.2,7.9043,82.2653330974262,0.996316435713032
17.3833,84.88,7.9043,82.2653330974262,0.996316435713032
17.4,84.93,7.9042,82.2642923305892,0.996374904987429
17.4167,84.94,7.9042,82.2642923305892,0.996374904987429
17.4333,85,7.9041,82.2632515637522,0.996433374261825
17.45,84.65,7.9041,82.2632515637522,0.996433374261825
17.4667,85.11,7.9041,82.2632515637522,0.996433374261825
17.4833,85.02,7.9041,82.2632515637522,0.996433374261825
17.5,85.19,7.904,82.2622107969152,0.996491843536221
17.5167,85.59,7.904,82.2622107969152,0.996491843536221
17.5333,84.98,7.904,82.2622107969152,0.996491843536221
17.55,85.14,7.9039,82.2611700300782,0.996550312810618
17.5667,85.26,7.904,82.2622107969152,0.996491843536221
17.5833,84.58,7.9039,82.2611700300782,0.996550312810618
17.6,85.17,7.9039,82.2611700300782,0.996550312810618
17.6167,85.2,7.9038,82.2601292632412,0.996608782085014
17.6333,85.06,7.9038,82.2601292632412,0.996608782085014
17.65,85.46,7.9038,82.2601292632412,0.996608782085014
17.6667,85.12,7.9038,82.2601292632412,0.996608782085014
17.6833,85.04,7.9038,82.2601292632412,0.996608782085014
17.7,85.15,7.9037,82.2590884964042,0.996667251359411
17.7167,85.04,7.9037,82.2590884964042,0.996667251359411
17.7333,85.24,7.9037,82.2590884964042,0.996667251359411
17.75,85.02,7.9037,82.2590884964042,0.996667251359411
17.7667,85.48,7.9036,82.2580477295672,0.996725720633807
17.7833,85.2,7.9037,82.2590884964042,0.996667251359411
17.8,85.4,7.9036,82.2580477295672,0.996725720633807
17.8167,85.02,7.9036,82.2580477295672,0.996725720633807
17.8333,85.02,7.9036,82.2580477295672,0.996725720633807
17.85,85.12,7.9036,82.2580477295672,0.996725720633807
17.8667,85.18,7.9035,82.2570069627301,0.996784189908203
17.8833,85.18,7.9035,82.2570069627301,0.996784189908203
17.9,85.25,7.9035,82.2570069627301,0.996784189908203
17.9167,85.02,7.9034,82.2559661958931,0.996842659182599
17.9333,84.99,7.9034,82.2559661958931,0.996842659182599
17.95,84.82,7.9034,82.2559661958931,0.996842659182599
17.9667,84.96,7.9034,82.2559661958931,0.996842659182599
17.9833,85.06,7.9033,82.2549254290561,0.996901128456996
18,84.69,7.9033,82.2549254290561,0.996901128456996
18.0167,85.27,7.9032,82.2538846622191,0.996959597731392
18.0333,85.02,7.9032,82.2538846622191,0.996959597731392
18.05,84.62,7.9032,82.2538846622191,0.996959597731392
18.0667,85.05,7.9031,82.2528438953821,0.997018067005788
18.0833,85.33,7.903,82.2518031285451,0.997076536280184
18.1,84.95,7.903,82.2518031285451,0.997076536280184
18.1167,84.99,7.903,82.2518031285451,0.997076536280184
18.1333,85.16,7.903,82.2518031285451,0.997076536280184
18.15,85.11,7.903,82.2518031285451,0.997076536280184
18.1667,85.13,7.903,82.2518031285451,0.997076536280184
18.1833,85.03,7.903,82.2518031285451,0.997076536280184
18.2,85.11,7.9029,82.2507623617081,0.997135005554581
18.2167,85.15,7.9029,82.2507623617081,0.997135005554581
18.2333,85.28,7.9029,82.2507623617081,0.997135005554581
18.25,85.32,7.9028,82.2497215948711,0.997193474828977
18.2667,85.1,7.9028,82.2497215948711,0.997193474828977
18.2833,85.1,7.9028,82.2497215948711,0.997193474828977
18.3,85.09,7.9028,82.2497215948711,0.997193474828977
18.3167,84.96,7.9028,82.2497215948711,0.997193474828977
18.3333,85.28,7.9027,82.2486808280341,0.997251944103373
18.35,85.05,7.9027,82.2486808280341,0.997251944103373
18.3667,85.29,7.9027,82.2486808280341,0.997251944103373
18.3833,85.3,7.9026,82.2476400611971,0.99731041337777
18.4,85.19,7.9026,82.2476400611971,0.99731041337777
18.4167,85.21,7.9025,82.2465992943601,0.997368882652166
18.4333,85.28,7.9025,82.2465992943601,0.997368882652166
18.45,85.14,7.9025,82.2465992943601,0.997368882652166
18.4667,85.31,7.9024,82.2455585275231,0.997427351926562
18.4833,85.09,7.9024,82.2455585275231,0.997427351926562
18.5,84.92,7.9024,82.2455585275231,0.997427351926562
18.5167,85.26,7.9023,82.2445177606861,0.997485821200958
18.5333,84.86,7.9024,82.2455585275231,0.997427351926562
18.55,84.95,7.9024,82.2455585275231,0.997427351926562
18.5667,85.03,7.9024,82.2455585275231,0.997427351926562
18.5833,85.26,7.9023,82.2445177606861,0.997485821200958
18.6,84.67,7.9023,82.2445177606861,0.997485821200958
18.6167,85.29,7.9023,82.2445177606861,0.997485821200958
18.6333,84.9,7.9022,82.2434769938491,0.997544290475355
18.65,85.17,7.9022,82.2434769938491,0.997544290475355
18.6667,85.07,7.9022,82.2434769938491,0.997544290475355
18.6833,85.41,7.9022,82.2434769938491,0.997544290475355
18.7,85.29,7.9022,82.2434769938491,0.997544290475355
18.7167,85.09,7.9022,82.2434769938491,0.997544290475355
18.7333,85.04,7.9022,82.2434769938491,0.997544290475355
18.75,85.13,7.9022,82.2434769938491,0.997544290475355
18.7667,85.16,7.9022,82.2434769938491,0.997544290475355
18.7833,85.12,7.9022,82.2434769938491,0.997544290475355
18.8,85.31,7.9022,82.2434769938491,0.997544290475355
18.8167,85.17,7.9022,82.2434769938491,0.997544290475355
18.8333,85.26,7.9022,82.2434769938491,0.997544290475355
18.85,85.03,7.9022,82.2434769938491,0.997544290475355
18.8667,85.21,7.9022,82.2434769938491,0.997544290475355
18.8833,85.21,7.9022,82.2434769938491,0.997544290475355
18.9,85.17,7.9022,82.2434769938491,0.997544290475355
18.9167,84.91,7.9023,82.2445177606861,0.997485821200958
18.9333,85.26,7.9022,82.2434769938491,0.997544290475355
18.95,85.08,7.9022,82.2434769938491,0.997544290475355
18.9667,85.08,7.9022,82.2434769938491,0.997544290475355
18.9833,85.39,7.9022,82.2434769938491,0.997544290475355
19,85.13,7.9022,82.2434769938491,0.997544290475355
19.0167,85.29,7.9021,82.2424362270121,0.997602759749751
19.0333,85.12,7.9022,82.2434769938491,0.997544290475355
19.05,85.22,7.9022,82.2434769938491,0.997544290475355
19.0667,85.51,7.9021,82.2424362270121,0.997602759749751
19.0833,85.3,7.9021,82.2424362270121,0.997602759749751
19.1,85.05,7.9021,82.2424362270121,0.997602759749751
19.1167,85.18,7.902,82.2413954601751,0.997661229024147
19.1333,84.82,7.902,82.2413954601751,0.997661229024147
19.15,85.06,7.902,82.2413954601751,0.997661229024147
19.1667,85,7.902,82.2413954601751,0.997661229024147
19.1833,84.91,7.9019,82.2403546933381,0.997719698298544
19.2,85.39,7.9019,82.2403546933381,0.997719698298544
19.2167,85.18,7.9019,82.2403546933381,0.997719698298544
19.2333,85.03,7.9019,82.2403546933381,0.997719698298544
19.25,85.15,7.9018,82.2393139265011,0.99777816757294
19.2667,84.98,7.9018,82.2393139265011,0.99777816757294
19.2833,85.17,7.9018,82.2393139265011,0.99777816757294
19.3,85.32,7.9018,82.2393139265011,0.99777816757294
19.3167,85.29,7.9018,82.2393139265011,0.99777816757294
19.3333,85.19,7.9018,82.2393139265011,0.99777816757294
19.35,85.27,7.9018,82.2393139265011,0.99777816757294
19.3667,85.14,7.9018,82.2393139265011,0.99777816757294
19.3833,85.66,7.9018,82.2393139265011,0.99777816757294
19.4,84.99,7.9018,82.2393139265011,0.99777816757294
19.4167,85.04,7.9018,82.2393139265011,0.99777816757294
19.4333,85.03,7.9018,82.2393139265011,0.99777816757294
19.45,85.06,7.9018,82.2393139265011,0.99777816757294
19.4667,84.87,7.9018,82.2393139265011,0.99777816757294
19.4833,85.16,7.9017,82.238273159664,0.997836636847337
19.5,85.21,7.9017,82.238273159664,0.997836636847337
19.5167,85.07,7.9017,82.238273159664,0.997836636847337
19.5333,85.22,7.9017,82.238273159664,0.997836636847337
19.55,84.52,7.9017,82.238273159664,0.997836636847337
19.5667,85.24,7.9017,82.238273159664,0.997836636847337
19.5833,85.3,7.9016,82.237232392827,0.997895106121733
19.6,85.28,7.9017,82.238273159664,0.997836636847337
19.6167,85.25,7.9016,82.237232392827,0.997895106121733
19.6333,85.37,7.9016,82.237232392827,0.997895106121733
19.65,85.34,7.9016,82.237232392827,0.997895106121733
19.6667,85.09,7.9016,82.237232392827,0.997895106121733
19.6833,85.16,7.9016,82.237232392827,0.997895106121733
19.7,85.11,7.9015,82.23619162599,0.997953575396129
19.7167,85.2,7.9015,82.23619162599,0.997953575396129
19.7333,84.89,7.9015,82.23619162599,0.997953575396129
19.75,85.05,7.9015,82.23619162599,0.997953575396129
19.7667,85.33,7.9014,82.235150859153,0.998012044670526
19.7833,85.18,7.9014,82.235150859153,0.998012044670526
19.8,85.11,7.9014,82.235150859153,0.998012044670526
19.8167,85.03,7.9013,82.234110092316,0.998070513944922
19.8333,85.26,7.9013,82.234110092316,0.998070513944922
19.85,85.25,7.9013,82.234110092316,0.998070513944922
19.8667,85.34,7.9012,82.233069325479,0.998128983219318
19.8833,85.03,7.9012,82.233069325479,0.998128983219318
19.9,85.05,7.9012,82.233069325479,0.998128983219318
19.9167,85,7.9012,82.233069325479,0.998128983219318
19.9333,85.38,7.9011,82.232028558642,0.998187452493715
19.95,85.2,7.9011,82.232028558642,0.998187452493715
19.9667,85.01,7.9011,82.232028558642,0.998187452493715
19.9833,85.28,7.9011,82.232028558642,0.998187452493715
20,84.85,7.9011,82.232028558642,0.998187452493715
20.0167,84.82,7.9011,82.232028558642,0.998187452493715
20.0333,84.94,7.9011,82.232028558642,0.998187452493715
20.05,85.07,7.901,82.230987791805,0.998245921768111
20.0667,85.12,7.901,82.230987791805,0.998245921768111
20.0833,85.12,7.9011,82.232028558642,0.998187452493715
20.1,85.24,7.9011,82.232028558642,0.998187452493715
20.1167,85,7.9011,82.232028558642,0.998187452493715
20.1333,85.13,7.9011,82.232028558642,0.998187452493715
20.15,85.2,7.901,82.230987791805,0.998245921768111
20.1667,85.18,7.901,82.230987791805,0.998245921768111
20.1833,85.04,7.901,82.230987791805,0.998245921768111
20.2,85.21,7.901,82.230987791805,0.998245921768111
20.2167,84.87,7.901,82.230987791805,0.998245921768111
20.2333,84.63,7.9009,82.229947024968,0.998304391042507
20.25,85.04,7.9009,82.229947024968,0.998304391042507
20.2667,85.07,7.9009,82.229947024968,0.998304391042507
20.2833,85.11,7.9009,82.229947024968,0.998304391042507
20.3,85.01,7.9009,82.229947024968,0.998304391042507
20.3167,85.1,7.9009,82.229947024968,0.998304391042507
20.3333,84.94,7.9008,82.228906258131,0.998362860316903
20.35,85.26,7.9008,82.228906258131,0.998362860316903
20.3667,85.16,7.9008,82.228906258131,0.998362860316903
20.3833,84.93,7.9008,82.228906258131,0.998362860316903
20.4,85.15,7.9009,82.229947024968,0.998304391042507
20.4167,85.05,7.9008,82.228906258131,0.998362860316903
20.4333,85.18,7.9008,82.228906258131,0.998362860316903
20.45,85.22,7.9008,82.228906258131,0.998362860316903
20.4667,85.27,7.9008,82.228906258131,0.998362860316903
20.4833,85.06,7.9008,82.228906258131,0.998362860316903
20.5,85.21,7.9008,82.228906258131,0.998362860316903
20.5167,85.4,7.9008,82.228906258131,0.998362860316903
20.5333,84.91,7.9008,82.228906258131,0.998362860316903
20.55,84.96,7.9008,82.228906258131,0.998362860316903
20.5667,85.83,7.9008,82.228906258131,0.998362860316903
20.5833,85.23,7.9008,82.228906258131,0.998362860316903
20.6,85.12,7.9008,82.228906258131,0.998362860316903
20.6167,85.08,7.9008,82.228906258131,0.998362860316903
20.6333,84.96,7.9008,82.228906258131,0.998362860316903
20.65,84.95,7.9008,82.228906258131,0.998362860316903
20.6667,84.94,7.9009,82.229947024968,0.998304391042507
20.6833,85.11,7.9008,82.228906258131,0.998362860316903
20.7,85.11,7.9008,82.228906258131,0.998362860316903
20.7167,85.4,7.9009,82.229947024968,0.998304391042507
20.7333,84.87,7.9008,82.228906258131,0.998362860316903
20.75,85.46,7.9008,82.228906258131,0.998362860316903
20.7667,85.11,7.9007,82.227865491294,0.998421329591299
20.7833,84.89,7.9008,82.228906258131,0.998362860316903
20.8,85.35,7.9008,82.228906258131,0.998362860316903
20.8167,85.2,7.9008,82.228906258131,0.998362860316903
20.8333,84.96,7.9008,82.228906258131,0.998362860316903
20.85,85.57,7.9008,82.228906258131,0.998362860316903
20.8667,85.23,7.9007,82.227865491294,0.998421329591299
20.8833,84.92,7.9007,82.227865491294,0.998421329591299
20.9,85.08,7.9007,82.227865491294,0.998421329591299
20.9167,85,7.9007,82.227865491294,0.998421329591299
20.9333,84.96,7.9006,82.226824724457,0.998479798865696
20.95,85.29,7.9007,82.227865491294,0.998421329591299
20.9667,84.9,7.9006,82.226824724457,0.998479798865696
20.9833,85.11,7.9006,82.226824724457,0.998479798865696
21,84.93,7.9006,82.226824724457,0.998479798865696
21.0167,85.18,7.9006,82.226824724457,0.998479798865696
21.0333,85.2,7.9006,82.226824724457,0.998479798865696
21.05,84.84,7.9006,82.226824724457,0.998479798865696
21.0667,84.85,7.9005,82.22578395762,0.998538268140092
21.0833,85.02,7.9006,82.226824724457,0.998479798865696
21.1,85.07,7.9005,82.22578395762,0.998538268140092
21.1167,84.96,7.9006,82.226824724457,0.998479798865696
21.1333,85.07,7.9006,82.226824724457,0.998479798865696
21.15,85.02,7.9005,82.22578395762,0.998538268140092
21.1667,85.04,7.9005,82.22578395762,0.998538268140092
21.1833,85.03,7.9005,82.22578395762,0.998538268140092
21.2,85.06,7.9005,82.22578395762,0.998538268140092
21.2167,85.09,7.9005,82.22578395762,0.998538268140092
21.2333,85.22,7.9005,82.22578395762,0.998538268140092
21.25,85.15,7.9005,82.22578395762,0.998538268140092
21.2667,85.02,7.9005,82.22578395762,0.998538268140092
21.2833,84.97,7.9005,82.22578395762,0.998538268140092
21.3,84.99,7.9004,82.224743190783,0.998596737414488
21.3167,85.2,7.9005,82.22578395762,0.998538268140092
21.3333,85.18,7.9004,82.224743190783,0.998596737414488
21.35,85.21,7.9004,82.224743190783,0.998596737414488
21.3667,85.6,7.9003,82.223702423946,0.998655206688885
21.3833,85.01,7.9004,82.224743190783,0.998596737414488
21.4,84.99,7.9003,82.223702423946,0.998655206688885
21.4167,85.09,7.9003,82.223702423946,0.998655206688885
21.4333,85.09,7.9003,82.223702423946,0.998655206688885
21.45,85.02,7.9003,82.223702423946,0.998655206688885
21.4667,85.18,7.9003,82.223702423946,0.998655206688885
21.4833,85.1,7.9003,82.223702423946,0.998655206688885
21.5,85.06,7.9003,82.223702423946,0.998655206688885
21.5167,84.8,7.9004,82.224743190783,0.998596737414488
21.5333,85,7.9004,82.224743190783,0.998596737414488
21.55,84.92,7.9003,82.223702423946,0.998655206688885
21.5667,85.07,7.9003,82.223702423946,0.998655206688885
21.5833,84.93,7.9003,82.223702423946,0.998655206688885
21.6,84.96,7.9003,82.223702423946,0.998655206688885
21.6167,85.02,7.9003,82.223702423946,0.998655206688885
21.6333,85.1,7.9002,82.222661657109,0.998713675963281
21.65,85.1,7.9002,82.222661657109,0.998713675963281
21.6667,84.95,7.9002,82.222661657109,0.998713675963281
21.6833,85.17,7.9001,82.221620890272,0.998772145237677
21.7,84.98,7.9001,82.221620890272,0.998772145237677
21.7167,84.88,7.9001,82.221620890272,0.998772145237677
21.7333,85.14,7.9001,82.221620890272,0.998772145237677
21.75,85.13,7.9,82.2205801234349,0.998830614512073
21.7667,85.03,7.9,82.2205801234349,0.998830614512073
21.7833,84.76,7.9,82.2205801234349,0.998830614512073
21.8,84.94,7.9,82.2205801234349,0.998830614512073
21.8167,85.14,7.9,82.2205801234349,0.998830614512073
21.8333,85.03,7.9,82.2205801234349,0.998830614512073
21.85,85.16,7.9,82.2205801234349,0.998830614512073
21.8667,84.91,7.9,82.2205801234349,0.998830614512073
21.8833,84.74,7.8999,82.2195393565979,0.99888908378647
21.9,85.21,7.8999,82.2195393565979,0.99888908378647
21.9167,85.33,7.8999,82.2195393565979,0.99888908378647
21.9333,85.22,7.8999,82.2195393565979,0.99888908378647
21.95,84.81,7.8999,82.2195393565979,0.99888908378647
21.9667,84.88,7.8999,82.2195393565979,0.99888908378647
21.9833,84.98,7.8999,82.2195393565979,0.99888908378647
22,85.25,7.8999,82.2195393565979,0.99888908378647
22.0167,85.04,7.8999,82.2195393565979,0.99888908378647
22.0333,85.29,7.8999,82.2195393565979,0.99888908378647
22.05,84.73,7.8999,82.2195393565979,0.99888908378647
22.0667,85.26,7.8999,82.2195393565979,0.99888908378647
22.0833,84.77,7.8998,82.2184985897609,0.998947553060866
22.1,85.38,7.8998,82.2184985897609,0.998947553060866
22.1167,85.05,7.8998,82.2184985897609,0.998947553060866
22.1333,85.25,7.8998,82.2184985897609,0.998947553060866
22.15,85.31,7.8997,82.2174578229239,0.999006022335263
22.1667,84.92,7.8997,82.2174578229239,0.999006022335263
22.1833,85,7.8997,82.2174578229239,0.999006022335263
22.2,85.13,7.8997,82.2174578229239,0.999006022335263
22.2167,85.05,7.8997,82.2174578229239,0.999006022335263
22.2333,85.01,7.8997,82.2174578229239,0.999006022335263
22.25,85.22,7.8997,82.2174578229239,0.999006022335263
22.2667,84.96,7.8997,82.2174578229239,0.999006022335263
22.2833,85.07,7.8997,82.2174578229239,0.999006022335263
22.3,85.49,7.8997,82.2174578229239,0.999006022335263
22.3167,85.06,7.8997,82.2174578229239,0.999006022335263
22.3333,84.79,7.8997,82.2174578229239,0.999006022335263
22.35,85.26,7.8997,82.2174578229239,0.999006022335263
22.3667,85.39,7.8997,82.2174578229239,0.999006022335263
22.3833,85.15,7.8997,82.2174578229239,0.999006022335263
22.4,85.25,7.8997,82.2174578229239,0.999006022335263
22.4167,85.14,7.8997,82.2174578229239,0.999006022335263
22.4333,84.95,7.8997,82.2174578229239,0.999006022335263
22.45,84.99,7.8997,82.2174578229239,0.999006022335263
22.4667,85.01,7.8997,82.2174578229239,0.999006022335263
22.4833,85.19,7.8996,82.2164170560869,0.999064491609659
22.5,85.07,7.8996,82.2164170560869,0.999064491609659
22.5167,84.85,7.8996,82.2164170560869,0.999064491609659
22.5333,85.16,7.8996,82.2164170560869,0.999064491609659
22.55,85.26,7.8996,82.2164170560869,0.999064491609659
22.5667,84.91,7.8995,82.2153762892499,0.999122960884055
22.5833,85.01,7.8995,82.2153762892499,0.999122960884055
22.6,84.87,7.8995,82.2153762892499,0.999122960884055
22.6167,85.26,7.8996,82.2164170560869,0.999064491609659
22.6333,85.18,7.8995,82.2153762892499,0.999122960884055
22.65,85.21,7.8995,82.2153762892499,0.999122960884055
22.6667,85.17,7.8995,82.2153762892499,0.999122960884055
22.6833,85.2,7.8995,82.2153762892499,0.999122960884055
22.7,84.98,7.8995,82.2153762892499,0.999122960884055
22.7167,85.04,7.8994,82.2143355224129,0.999181430158452
22.7333,84.85,7.8994,82.2143355224129,0.999181430158452
22.75,85.24,7.8994,82.2143355224129,0.999181430158452
22.7667,85.15,7.8994,82.2143355224129,0.999181430158452
22.7833,84.94,7.8994,82.2143355224129,0.999181430158452
22.8,84.7,7.8994,82.2143355224129,0.999181430158452
22.8167,85.3,7.8993,82.2132947555759,0.999239899432848
22.8333,85.04,7.8993,82.2132947555759,0.999239899432848
22.85,84.76,7.8993,82.2132947555759,0.999239899432848
22.8667,84.94,7.8993,82.2132947555759,0.999239899432848
22.8833,84.88,7.8994,82.2143355224129,0.999181430158452
22.9,85.32,7.8993,82.2132947555759,0.999239899432848
22.9167,85.1,7.8994,82.2143355224129,0.999181430158452
22.9333,84.86,7.8994,82.2143355224129,0.999181430158452
22.95,85.2,7.8994,82.2143355224129,0.999181430158452
22.9667,85.04,7.8994,82.2143355224129,0.999181430158452
22.9833,84.89,7.8994,82.2143355224129,0.999181430158452
23,85.13,7.8994,82.2143355224129,0.999181430158452
23.0167,84.82,7.8994,82.2143355224129,0.999181430158452
23.0333,85.21,7.8994,82.2143355224129,0.999181430158452
23.05,85.17,7.8994,82.2143355224129,0.999181430158452
23.0667,84.94,7.8994,82.2143355224129,0.999181430158452
23.0833,85.03,7.8994,82.2143355224129,0.999181430158452
23.1,84.84,7.8994,82.2143355224129,0.999181430158452
23.1167,85.04,7.8994,82.2143355224129,0.999181430158452
23.1333,85.08,7.8994,82.2143355224129,0.999181430158452
23.15,85.05,7.8994,82.2143355224129,0.999181430158452
23.1667,85.14,7.8994,82.2143355224129,0.999181430158452
23.1833,85.03,7.8994,82.2143355224129,0.999181430158452
23.2,84.83,7.8994,82.2143355224129,0.999181430158452
23.2167,84.89,7.8994,82.2143355224129,0.999181430158452
23.2333,85.1,7.8994,82.2143355224129,0.999181430158452
23.25,84.87,7.8994,82.2143355224129,0.999181430158452
23.2667,85.06,7.8994,82.2143355224129,0.999181430158452
23.2833,84.83,7.8994,82.2143355224129,0.999181430158452
23.3,85.05,7.8994,82.2143355224129,0.999181430158452
23.3167,85.3,7.8994,82.2143355224129,0.999181430158452
23.3333,84.97,7.8994,82.2143355224129,0.999181430158452
23.35,85.21,7.8994,82.2143355224129,0.999181430158452
23.3667,85.08,7.8994,82.2143355224129,0.999181430158452
23.3833,84.99,7.8994,82.2143355224129,0.999181430158452
23.4,85.03,7.8994,82.2143355224129,0.999181430158452
23.4167,84.96,7.8994,82.2143355224129,0.999181430158452
23.4333,85,7.8994,82.2143355224129,0.999181430158452
23.45,85.15,7.8994,82.2143355224129,0.999181430158452
23.4667,85.1,7.8994,82.2143355224129,0.999181430158452
23.4833,85.27,7.8993,82.2132947555759,0.999239899432848
23.5,85.28,7.8993,82.2132947555759,0.999239899432848
23.5167,84.86,7.8993,82.2132947555759,0.999239899432848
23.5333,85.07,7.8992,82.2122539887389,0.999298368707244
23.55,84.9,7.8992,82.2122539887389,0.999298368707244
23.5667,84.97,7.8992,82.2122539887389,0.999298368707244
23.5833,85.04,7.8992,82.2122539887389,0.999298368707244
23.6,84.79,7.8992,82.2122539887389,0.999298368707244
23.6167,85.05,7.8991,82.2112132219019,0.999356837981641
23.6333,85.19,7.8992,82.2122539887389,0.999298368707244
23.65,85.1,7.8992,82.2122539887389,0.999298368707244
23.6667,84.81,7.8992,82.2122539887389,0.999298368707244
23.6833,84.7,7.8992,82.2122539887389,0.999298368707244
23.7,84.97,7.8992,82.2122539887389,0.999298368707244
23.7167,85.05,7.8992,82.2122539887389,0.999298368707244
23.7333,85.13,7.8992,82.2122539887389,0.999298368707244
23.75,84.59,7.8992,82.2122539887389,0.999298368707244
23.7667,84.84,7.8991,82.2112132219019,0.999356837981641
23.7833,84.95,7.8992,82.2122539887389,0.999298368707244
23.8,85,7.8991,82.2112132219019,0.999356837981641
23.8167,85.3,7.8991,82.2112132219019,0.999356837981641
23.8333,84.96,7.8991,82.2112132219019,0.999356837981641
23.85,84.99,7.8991,82.2112132219019,0.999356837981641
23.8667,84.93,7.8991,82.2112132219019,0.999356837981641
23.8833,85.03,7.8991,82.2112132219019,0.999356837981641
23.9,84.85,7.8991,82.2112132219019,0.999356837981641
23.9167,84.85,7.8991,82.2112132219019,0.999356837981641
23.9333,85,7.899,82.2101724550649,0.999415307256037
23.95,85.06,7.899,82.2101724550649,0.999415307256037
23.9667,84.72,7.899,82.2101724550649,0.999415307256037
23.9833,85.23,7.899,82.2101724550649,0.999415307256037
24,85.15,7.899,82.2101724550649,0.999415307256037
24.0167,85.12,7.899,82.2101724550649,0.999415307256037
24.0333,85,7.899,82.2101724550649,0.999415307256037
24.05,85.32,7.899,82.2101724550649,0.999415307256037
24.0667,84.93,7.899,82.2101724550649,0.999415307256037
