Time (min),Temperature (C),TG (mg),Temperature (Celsius),Exp. Repetition,Lifting,Material
38.1,65.04,6.300999985,,,,
38.11668,65.19,6.30000004,,,,
38.13336,65.04,6.30200003,,,,
38.14998,65.15,6.30000004,,,,
38.16666,65.23,6.300999985,,,,
38.18334,65.41,6.30200003,,,,
38.20002,65.16,6.300999985,,,,
38.21664,65.12,6.300999985,,,,
38.23332,64.88,6.298999995,,,,
38.25,65.35,6.30200003,,,,
38.26668,65.47,6.304999964,,,,
38.28336,65.14,6.300999985,,,,
38.29998,64.78,6.30000004,,,,
38.31666,65.07,6.300999985,,,,
38.33334,64.98,6.30200003,,,,
38.35002,65.36,6.30200003,,,,
38.36664,65.05,6.30000004,,,,
38.38332,65.14,6.300999985,,,,
38.4,65.36,6.298999995,,,,
38.41668,65.03,6.302999975,,,,
38.43336,64.87,6.298999995,,,,
38.44998,65.35,6.300999985,,,,
38.46666,65.2,6.30200003,,,,
38.48334,64.97,6.300999985,,,,
38.50002,65.46,6.302999975,,,,
38.51664,65.17,6.304000019,,,,
38.53332,65.2,6.300999985,,,,
38.55,64.96,6.298999995,,,,
38.56668,65.22,6.30000004,,,,
38.58336,64.66,6.297999951,,,,
38.59998,65.29,6.300999985,,,,
38.61666,65.12,6.30200003,,,,
38.63334,65.1,6.300999985,,,,
38.65002,65.27,6.300999985,,,,
38.66664,65.34,6.300999985,,,,
38.68332,65.34,6.30000004,,,,
38.7,65.43,6.302999975,,,,
38.71668,65.3,6.300999985,,,,
38.73336,65.04,6.30200003,,,,
38.74998,65.12,6.300999985,,,,
38.76666,65.45,6.300999985,,,,
38.78334,65.56,6.30200003,,,,
38.80002,65.33,6.30200003,,,,
38.81664,65.15,6.30000004,,,,
38.83332,65.22,6.30000004,,,,
38.85,65.27,6.302999975,,,,
38.86668,65.12,6.298999995,,,,
38.88336,65.54,6.30200003,,,,
38.89998,65.21,6.300999985,,,,
38.91666,65.06,6.300999985,,,,
38.93334,65.32,6.300999985,,,,
38.95002,65.25,6.30200003,,,,
38.96664,65.32,6.298999995,,,,
38.98332,65.2,6.302999975,,,,
39,64.76,6.30000004,,,,
39.01668,65.3,6.300999985,,,,
39.03336,65.14,6.300999985,,,,
39.04998,65.03,6.30000004,,,,
39.06666,64.94,6.300999985,,,,
39.08334,65.49,6.30200003,,,,
39.10002,64.86,6.298999995,,,,
39.11664,65.18,6.300999985,,,,
39.13332,65.53,6.302999975,,,,
39.15,65.16,6.300999985,,,,
39.16668,65.26,6.302999975,,,,
39.18336,65.24,6.298999995,,,,
39.19998,65.04,6.30000004,,,,
39.21666,64.67,6.297999951,,,,
39.23334,64.82,6.297999951,,,,
39.25002,64.91,6.30000004,,,,
39.26664,65.03,6.30000004,,,,
39.28332,64.87,6.298999995,,,,
39.3,65.19,6.300999985,,,,
39.31668,65.25,6.300999985,,,,
39.33336,64.91,6.30000004,,,,
39.34998,65.22,6.30000004,,,,
39.36666,65.2,6.300999985,,,,
39.38334,65.1,6.298999995,,,,
39.40002,65.09,6.30000004,,,,
39.41664,65.01,6.30000004,,,,
39.43332,65.24,6.300999985,,,,
39.45,65.46,6.298999995,,,,
39.46668,65.16,6.30000004,,,,
39.48336,64.66,6.297999951,,,,
39.49998,65.05,6.297999951,,,,
39.51666,65.07,6.298999995,,,,
39.53334,65.35,6.298999995,,,,
39.55002,65.18,6.30000004,,,,
39.56664,65.07,6.30000004,,,,
39.58332,64.91,6.298999995,,,,
39.6,65.28,6.300999985,,,,
39.61668,65.08,6.298999995,,,,
39.63336,65.36,6.30200003,,,,
39.64998,64.81,6.298999995,,,,
39.66666,64.98,6.298999995,,,,
39.68334,65.17,6.30000004,,,,
39.70002,65.11,6.297999951,,,,
39.71664,65.41,6.30000004,,,,
39.73332,65.24,6.30000004,,,,
39.75,65.36,6.300999985,,,,
39.76668,65.21,6.298999995,,,,
39.78336,65.3,6.298999995,,,,
39.79998,65.57,6.302999975,,,,
39.81666,65.14,6.297999951,,,,
39.83334,64.93,6.297999951,,,,
39.85002,65.36,6.300999985,,,,
39.86664,65.14,6.298999995,,,,
39.88332,64.95,6.30000004,,,,
39.9,65.19,6.300999985,,,,
39.91668,65.05,6.297999951,,,,
39.93336,65.18,6.300999985,,,,
39.94998,65.23,6.297999951,,,,
39.96666,65.15,6.30000004,,,,
39.98334,65.16,6.30000004,,,,
40.00002,65.25,6.300999985,,,,
40.01664,65.09,6.300999985,,,,
40.03332,65.12,6.30200003,,,,
40.05,65.14,6.298999995,,,,
40.06668,65.3,6.30000004,,,,
40.08336,65.51,6.298999995,,,,
40.09998,65.12,6.30000004,,,,
40.11666,65.32,6.298999995,,,,
40.13334,65.24,6.30000004,,,,
40.15002,65.11,6.298999995,,,,
40.16664,65.29,6.297999951,,,,
40.18332,65.19,6.30000004,,,,
40.2,65.11,6.30000004,,,,
40.21668,65.34,6.300999985,,,,
40.23336,65.1,6.30000004,,,,
40.24998,65.05,6.297999951,,,,
40.26666,64.99,6.297999951,,,,
40.28334,64.91,6.297999951,,,,
40.30002,64.98,6.297999951,,,,
40.31664,64.84,6.30000004,,,,
40.33332,65.26,6.300999985,,,,
40.35,65.09,6.298999995,,,,
40.36668,65.45,6.300999985,,,,
40.38336,65.02,6.297999951,,,,
40.39998,64.97,6.298999995,,,,
40.41666,65.14,6.297999951,,,,
40.43334,65.25,6.300999985,,,,
40.45002,65.42,6.30000004,,,,
40.46664,65.22,6.298999995,,,,
40.48332,65.68,6.298999995,,,,
40.5,65.38,6.297999951,,,,
40.51668,65.39,6.298999995,,,,
40.53336,65.12,6.298999995,,,,
40.54998,65,6.30000004,,,,
40.56666,65.14,6.30000004,,,,
40.58334,65.27,6.30000004,,,,
40.60002,65.39,6.297999951,,,,
40.61664,65.09,6.297999951,,,,
40.63332,65.04,6.298999995,,,,
40.65,65.21,6.297999951,,,,
40.66668,65.3,6.298999995,,,,
40.68336,65.42,6.30000004,,,,
40.69998,65.27,6.297999951,,,,
40.71666,65.03,6.295000016,,,,
40.73334,65.12,6.297000006,,,,
40.75002,65.02,6.297999951,,,,
40.76664,64.97,6.297999951,,,,
40.78332,65.29,6.298999995,,,,
40.8,64.93,6.297999951,,,,
40.81668,65.34,6.297999951,,,,
40.83336,65.23,6.297000006,,,,
40.84998,65.38,6.298999995,,,,
40.86666,65.44,6.300999985,,,,
40.88334,65.05,6.297999951,,,,
40.90002,65.34,6.298999995,,,,
40.91664,65.06,6.297000006,,,,
40.93332,65.39,6.297000006,,,,
40.95,65.41,6.297999951,,,,
40.96668,64.85,6.297999951,,,,
40.98336,65.22,6.298999995,,,,
40.99998,65.13,6.298999995,,,,
41.01666,65.05,6.295999961,,,,
41.03334,65.52,6.30000004,,,,
41.05002,65.47,6.298999995,,,,
41.06664,65.35,6.297999951,,,,
41.08332,65.1,6.297000006,,,,
41.1,65.54,6.298999995,,,,
41.11668,65.17,6.297000006,,,,
41.13336,65.39,6.297999951,,,,
41.14998,65.04,6.295000016,,,,
41.16666,65.27,6.298999995,,,,
41.18334,64.76,6.295999961,,,,
41.20002,65.17,6.297000006,,,,
41.21664,65.66,6.30000004,,,,
41.23332,65.19,6.297999951,,,,
41.25,65.23,6.297000006,,,,
41.26668,65.11,6.297000006,,,,
41.28336,64.98,6.297000006,,,,
41.29998,65,6.295999961,,,,
41.31666,65.44,6.297999951,,,,
41.33334,65.04,6.295000016,,,,
41.35002,65.38,6.295000016,,,,
41.36664,65.08,6.295999961,,,,
41.38332,65.18,6.297999951,,,,
41.4,65.21,6.295999961,,,,
41.41668,65.4,6.297999951,,,,
41.43336,65.92,6.297999951,,,,
41.44998,65.27,6.297000006,,,,
41.46666,65.36,6.295999961,,,,
41.48334,65.6,6.297999951,,,,
41.50002,65.08,6.295000016,,,,
41.51664,65.3,6.295999961,,,,
41.53332,65.1,6.297999951,,,,
41.55,65.1,6.293000026,,,,
41.56668,65.1,6.297999951,,,,
41.58336,65.15,6.295999961,,,,
41.59998,65.1,6.297999951,,,,
41.61666,65.42,6.295999961,,,,
41.63334,65.21,6.295000016,,,,
41.65002,65.1,6.295999961,,,,
41.66664,64.89,6.295999961,,,,
41.68332,65.17,6.295999961,,,,
41.7,64.79,6.295000016,,,,
41.71668,65.26,6.297000006,,,,
41.73336,65.38,6.297999951,,,,
41.74998,65.35,6.295999961,,,,
41.76666,64.91,6.297000006,,,,
41.78334,65.21,6.297999951,,,,
41.80002,65.18,6.295000016,,,,
41.81664,65.1,6.295000016,,,,
41.83332,65.44,6.297000006,,,,
41.85,65.03,6.295000016,,,,
41.86668,65.51,6.297000006,,,,
41.88336,64.76,6.295000016,,,,
41.89998,65.21,6.295999961,,,,
41.91666,64.98,6.293999971,,,,
41.93334,65.22,6.297000006,,,,
41.95002,65.22,6.293000026,,,,
41.96664,65.17,6.293999971,,,,
41.98332,65.08,6.297000006,,,,
42,65.6,6.297999951,,,,
42.01668,65.35,6.295999961,,,,
42.03336,65.17,6.295000016,,,,
42.04998,65.52,6.295999961,,,,
42.06666,65.19,6.295999961,,,,
42.08334,65.29,6.295999961,,,,
42.10002,65.43,6.298999995,,,,
42.11664,65.05,6.295999961,,,,
42.13332,65.05,6.295999961,,,,
42.15,65.12,6.295999961,,,,
42.16668,65.22,6.295999961,,,,
42.18336,65.14,6.295000016,,,,
42.19998,64.9,6.295999961,,,,
42.21666,65.35,6.295999961,,,,
42.23334,64.82,6.293000026,,,,
42.25002,65.15,6.297000006,,,,
42.26664,65.54,6.295999961,,,,
42.28332,65.18,6.297000006,,,,
42.3,65.55,6.295999961,,,,
42.31668,65.24,6.293999971,,,,
42.33336,65.29,6.297999951,,,,
42.34998,65.18,6.295999961,,,,
42.36666,64.98,6.295999961,,,,
42.38334,64.95,6.295999961,,,,
42.40002,64.96,6.295000016,,,,
42.41664,64.99,6.293999971,,,,
42.43332,65.27,6.295999961,,,,
42.45,65.07,6.295999961,,,,
42.46668,65.13,6.295999961,,,,
42.48336,65.19,6.293999971,,,,
42.49998,64.99,6.293999971,,,,
42.51666,64.86,6.291999982,,,,
42.53334,65.18,6.295999961,,,,
42.55002,64.79,6.291999982,,,,
42.56664,65.15,6.293999971,,,,
42.58332,65.22,6.295000016,,,,
42.6,65.37,6.295000016,,,,
42.61668,65.45,6.295000016,,,,
42.63336,64.82,6.293999971,,,,
42.64998,65.13,6.295999961,,,,
42.66666,65.31,6.297000006,,,,
42.68334,65.59,6.295999961,,,,
42.70002,64.92,6.293999971,,,,
42.71664,65.21,6.295000016,,,,
42.73332,65.32,6.297000006,,,,
42.75,65.23,6.295000016,,,,
42.76668,65.21,6.293999971,,,,
42.78336,65.01,6.293999971,,,,
42.79998,65.62,6.297000006,,,,
42.81666,65.17,6.297000006,,,,
42.83334,65.38,6.295000016,,,,
42.85002,65.41,6.295000016,,,,
42.86664,65.45,6.297999951,,,,
42.88332,65.33,6.295000016,,,,
42.9,65.59,6.297999951,,,,
42.91668,65.28,6.295000016,,,,
42.93336,65.06,6.293999971,,,,
42.94998,65.21,6.293000026,,,,
42.96666,65.36,6.295999961,,,,
42.98334,65.04,6.293000026,,,,
43.00002,65.6,6.298999995,,,,
43.01664,65.49,6.297000006,,,,
43.03332,64.98,6.293000026,,,,
43.05,65.55,6.293999971,,,,
43.06668,65.17,6.295999961,,,,
43.08336,65.3,6.297999951,,,,
43.09998,64.96,6.295000016,,,,
43.11666,65.22,6.295000016,,,,
43.13334,65.13,6.295000016,,,,
43.15002,65.37,6.295999961,,,,
43.16664,65.33,6.295999961,,,,
43.18332,65.12,6.293000026,,,,
43.2,65.42,6.297000006,,,,
43.21668,65.48,6.295999961,,,,
43.23336,65.2,6.293999971,,,,
43.24998,65.22,6.293999971,,,,
43.26666,65.24,6.295000016,,,,
43.28334,65.03,6.295000016,,,,
43.30002,65.25,6.295000016,,,,
43.31664,65.48,6.297999951,,,,
43.33332,65.61,6.295000016,,,,
43.35,65.2,6.295999961,,,,
43.36668,65.1,6.295999961,,,,
43.38336,64.97,6.293000026,,,,
43.39998,65.24,6.291999982,,,,
43.41666,65.12,6.293999971,,,,
43.43334,65.11,6.291999982,,,,
43.45002,65.14,6.295000016,,,,
43.46664,65.17,6.293999971,,,,
43.48332,65.2,6.295000016,,,,
43.5,65.27,6.295000016,,,,
43.51668,65.51,6.295000016,,,,
43.53336,65.57,6.295000016,,,,
43.54998,65.12,6.293999971,,,,
43.56666,65.02,6.295000016,,,,
43.58334,65.3,6.293000026,,,,
43.60002,65.18,6.293000026,,,,
43.61664,64.99,6.291999982,,,,
43.63332,64.94,6.293000026,,,,
43.65,65.12,6.293999971,,,,
43.66668,65.57,6.295000016,,,,
43.68336,65.23,6.293999971,,,,
43.69998,65.08,6.293000026,,,,
43.71666,65.19,6.291000036,,,,
43.73334,65.3,6.295000016,,,,
43.75002,65.54,6.295000016,,,,
43.76664,65.47,6.295000016,,,,
43.78332,65.15,6.291999982,,,,
43.8,64.87,6.293000026,,,,
43.81668,65.17,6.295000016,,,,
43.83336,65.08,6.293999971,,,,
43.84998,65.54,6.293999971,,,,
43.86666,65.27,6.295000016,,,,
43.88334,65.2,6.293000026,,,,
43.90002,65.35,6.295000016,,,,
43.91664,65.29,6.293000026,,,,
43.93332,64.99,6.293999971,,,,
43.95,64.71,6.289999992,,,,
43.96668,65.14,6.291999982,,,,
43.98336,65.17,6.293000026,,,,
43.99998,65.39,6.293999971,,,,
44.01666,65.26,6.291999982,,,,
44.03334,65.38,6.293000026,,,,
44.05002,65.33,6.293000026,,,,
44.06664,65.19,6.293999971,,,,
44.08332,65.44,6.295000016,,,,
44.1,65.13,6.293999971,,,,
44.11668,65.36,6.295000016,,,,
44.13336,65.21,6.295000016,,,,
44.14998,65.08,6.293000026,,,,
44.16666,65.19,6.293999971,,,,
44.18334,65.44,6.295999961,,,,
44.20002,65.22,6.291999982,,,,
44.21664,65.26,6.291999982,,,,
44.23332,65.3,6.293999971,,,,
44.25,65.2,6.293000026,,,,
44.26668,64.78,6.293999971,,,,
44.28336,65.22,6.293000026,,,,
44.29998,65.56,6.295000016,,,,
44.31666,65.15,6.289999992,,,,
44.33334,64.95,6.291999982,,,,
44.35002,65.42,6.293000026,,,,
44.36664,65.26,6.293000026,,,,
44.38332,65.29,6.291000036,,,,
44.4,65.27,6.293999971,,,,
44.41668,65.69,6.295999961,,,,
44.43336,65.29,6.293999971,,,,
44.44998,65.35,6.295999961,,,,
44.46666,65.44,6.293999971,,,,
44.48334,65.15,6.289999992,,,,
44.50002,65.36,6.293999971,,,,
44.51664,64.82,6.291000036,,,,
44.53332,65.31,6.293000026,,,,
44.55,65.47,6.291000036,,,,
44.56668,65.55,6.295999961,,,,
44.58336,65.2,6.293000026,,,,
44.59998,65.31,6.293000026,,,,
44.61666,65.07,6.291000036,,,,
44.63334,65.32,6.291999982,,,,
44.65002,64.77,6.291999982,,,,
44.66664,65.06,6.291999982,,,,
44.68332,65.1,6.291000036,,,,
44.7,65.5,6.295999961,,,,
44.71668,65.18,6.293000026,,,,
44.73336,65.28,6.291999982,,,,
44.74998,65.23,6.293000026,,,,
44.76666,65.24,6.293000026,,,,
44.78334,65.66,6.293999971,,,,
44.80002,65.27,6.293000026,,,,
44.81664,65.3,6.293000026,,,,
44.83332,65.1,6.291999982,,,,
44.85,65.23,6.291999982,,,,
44.86668,65.42,6.293999971,,,,
44.88336,65.22,6.291999982,,,,
44.89998,65.4,6.293000026,,,,
44.91666,65.19,6.291999982,,,,
44.93334,65.14,6.289999992,,,,
44.95002,65.47,6.293999971,,,,
44.96664,65.31,6.291000036,,,,
44.98332,65.05,6.289999992,,,,
45,65.35,6.293999971,,,,
45.01668,65.41,6.293999971,,,,
45.03336,65.2,6.293000026,,,,
45.04998,65.05,6.293000026,,,,
45.06666,65.4,6.293999971,,,,
45.08334,65.32,6.291000036,,,,
45.10002,65.3,6.293000026,,,,
45.11664,65.39,6.289999992,,,,
45.13332,65.38,6.291999982,,,,
45.15,65.02,6.293999971,,,,
45.16668,65.26,6.291000036,,,,
45.18336,65.35,6.291000036,,,,
45.19998,65.02,6.293000026,,,,
45.21666,65.41,6.293000026,,,,
45.23334,65,6.291999982,,,,
45.25002,64.99,6.293000026,,,,
45.26664,65.44,6.293000026,,,,
45.28332,65.35,6.293999971,,,,
45.3,65.04,6.291000036,,,,
45.31668,65.18,6.289999992,,,,
45.33336,65.11,6.291999982,,,,
45.34998,65.29,6.291999982,,,,
45.36666,64.98,6.289999992,,,,
45.38334,65.38,6.293999971,,,,
45.40002,65.1,6.291999982,,,,
45.41664,65.32,6.293000026,,,,
45.43332,65.22,6.291999982,,,,
45.45,65.13,6.291999982,,,,
45.46668,65.39,6.291999982,,,,
45.48336,65.33,6.291999982,,,,
45.49998,65.03,6.293999971,,,,
45.51666,65.32,6.291000036,,,,
45.53334,65.51,6.293000026,,,,
45.55002,65.47,6.293000026,,,,
45.56664,65.71,6.293000026,,,,
45.58332,65.35,6.291999982,,,,
45.6,65.42,6.291000036,,,,
45.61668,65.36,6.293000026,,,,
45.63336,65.56,6.295000016,,,,
45.64998,65.2,6.293000026,,,,
45.66666,65.38,6.293000026,,,,
45.68334,64.94,6.289999992,,,,
45.70002,65.09,6.289999992,,,,
45.71664,65.13,6.291000036,,,,
45.73332,65.32,6.291999982,,,,
45.75,65.11,6.291000036,,,,
45.76668,65.37,6.291000036,,,,
45.78336,65.2,6.291000036,,,,
45.79998,65.21,6.291000036,,,,
45.81666,65.28,6.293000026,,,,
45.83334,65.11,6.291000036,,,,
45.85002,65.15,6.289000047,,,,
45.86664,65.06,6.289000047,,,,
45.88332,65.31,6.293000026,,,,
45.9,65.24,6.291000036,,,,
45.91668,65.03,6.291000036,,,,
45.93336,65.03,6.289000047,,,,
45.94998,64.63,6.289000047,,,,
45.96666,65.18,6.289999992,,,,
45.98334,65.29,6.291999982,,,,
46.00002,65.15,6.291999982,,,,
46.01664,65.23,6.289999992,,,,
46.03332,64.89,6.291000036,,,,
46.05,64.99,6.289000047,,,,
46.06668,65.29,6.289999992,,,,
46.08336,65.32,6.291000036,,,,
46.09998,65.24,6.293000026,,,,
46.11666,65.14,6.289000047,,,,
46.13334,64.78,6.289000047,,,,
46.15002,65.21,6.291000036,,,,
46.16664,65.07,6.289999992,,,,
46.18332,64.9,6.289000047,,,,
46.2,65.3,6.291999982,,,,
46.21668,65.34,6.289999992,,,,
46.23336,65.33,6.289999992,,,,
46.24998,65.14,6.289000047,,,,
46.26666,65.03,6.288000002,,,,
46.28334,65.13,6.289000047,,,,
46.30002,65.17,6.289999992,,,,
46.31664,65.43,6.289999992,,,,
46.33332,65.16,6.291000036,,,,
46.35,65.4,6.291000036,,,,
46.36668,65.14,6.289999992,,,,
46.38336,65.12,6.289000047,,,,
46.39998,65.25,6.289999992,,,,
46.41666,65.44,6.288000002,,,,
46.43334,65.37,6.289999992,,,,
46.45002,65.04,6.289000047,,,,
46.46664,65.32,6.289999992,,,,
46.48332,65.17,6.288000002,,,,
46.5,65.26,6.291000036,,,,
46.51668,64.94,6.289000047,,,,
46.53336,65.22,6.289000047,,,,
46.54998,65.21,6.289999992,,,,
46.56666,64.97,6.289999992,,,,
46.58334,65.43,6.289000047,,,,
46.60002,65,6.286999958,,,,
46.61664,65.61,6.291999982,,,,
46.63332,65.54,6.291000036,,,,
46.65,65.26,6.291000036,,,,
46.66668,65.43,6.289000047,,,,
46.68336,65.18,6.291000036,,,,
46.69998,65.08,6.289000047,,,,
46.71666,65.52,6.289999992,,,,
46.73334,65.19,6.291999982,,,,
46.75002,65.1,6.289000047,,,,
46.76664,65.14,6.289999992,,,,
46.78332,65.24,6.289999992,,,,
46.8,65.25,6.288000002,,,,
46.81668,65.24,6.291000036,,,,
46.83336,65.3,6.288000002,,,,
46.84998,65.17,6.289999992,,,,
46.86666,65.1,6.286999958,,,,
46.88334,65.39,6.288000002,,,,
46.90002,65.03,6.291000036,,,,
46.91664,65.43,6.289999992,,,,
46.93332,65.12,6.288000002,,,,
46.95,65.09,6.289000047,,,,
46.96668,65.14,6.288000002,,,,
46.98336,65.51,6.289000047,,,,
46.99998,65.43,6.288000002,,,,
47.01666,64.91,6.288000002,,,,
47.03334,65.21,6.289000047,,,,
47.05002,65.61,6.291000036,,,,
47.06664,65.46,6.288000002,,,,
47.08332,65.05,6.289000047,,,,
47.1,65.14,6.288000002,,,,
47.11668,65.02,6.288000002,,,,
47.13336,65.19,6.289999992,,,,
47.14998,65.05,6.288000002,,,,
47.16666,65.41,6.289000047,,,,
47.18334,64.83,6.286999958,,,,
47.20002,65.31,6.289000047,,,,
47.21664,65.21,6.289000047,,,,
47.23332,65.28,6.289000047,,,,
47.25,64.94,6.289999992,,,,
47.26668,65.37,6.289000047,,,,
47.28336,65.51,6.288000002,,,,
47.29998,65.51,6.289999992,,,,
47.31666,65.53,6.289999992,,,,
47.33334,65.36,6.286999958,,,,
47.35002,65.27,6.289000047,,,,
47.36664,65.21,6.288000002,,,,
47.38332,65.3,6.288000002,,,,
47.4,65.19,6.286999958,,,,
47.41668,65.49,6.289999992,,,,
47.43336,65.09,6.289999992,,,,
47.44998,65.44,6.288000002,,,,
47.46666,65.35,6.289000047,,,,
47.48334,65.26,6.286999958,,,,
47.50002,65.08,6.288000002,,,,
47.51664,65.59,6.288000002,,,,
47.53332,65.21,6.289000047,,,,
47.55,65.43,6.288000002,,,,
47.56668,65.23,6.289999992,,,,
47.58336,65.21,6.289000047,,,,
47.59998,65.36,6.286999958,,,,
47.61666,65.64,6.291000036,,,,
47.63334,65.23,6.288000002,,,,
47.65002,65.47,6.286999958,,,,
47.66664,65.17,6.286999958,,,,
47.68332,65.55,6.289999992,,,,
47.7,65.3,6.289000047,,,,
47.71668,65.56,6.289000047,,,,
47.73336,65.28,6.288000002,,,,
47.74998,65.57,6.289000047,,,,
47.76666,65.26,6.288000002,,,,
47.78334,65.28,6.286999958,,,,
47.80002,65.06,6.288000002,,,,
47.81664,65.41,6.289000047,,,,
47.83332,65.35,6.289000047,,,,
47.85,65.09,6.286999958,,,,
47.86668,65,6.286999958,,,,
47.88336,65.12,6.286000012,,,,
47.89998,65.3,6.288000002,,,,
47.91666,65.19,6.286999958,,,,
47.93334,65.01,6.284999968,,,,
47.95002,65.21,6.286999958,,,,
47.96664,64.93,6.288000002,,,,
47.98332,65.28,6.286999958,,,,
48,65.24,6.286999958,,,,
48.01668,65.16,6.286999958,,,,
48.03336,65.18,6.286999958,,,,
48.04998,65.12,6.289000047,,,,
48.06666,64.85,6.286999958,,,,
48.08334,65.08,6.288000002,,,,
48.10002,65.17,6.286999958,,,,
48.11664,64.95,6.286000012,,,,
48.13332,65.06,6.284999968,,,,
48.15,65.4,6.289000047,,,,
48.16668,65.26,6.282999978,,,,
48.18336,65.14,6.286000012,,,,
48.19998,65.07,6.284999968,,,,
48.21666,65.19,6.286999958,,,,
48.23334,65.04,6.289000047,,,,
48.25002,65.44,6.288000002,,,,
48.26664,64.86,6.284999968,,,,
48.28332,65.01,6.284000023,,,,
48.3,65.44,6.288000002,,,,
48.31668,65.15,6.286999958,,,,
48.33336,65.31,6.288000002,,,,
48.34998,65.52,6.286000012,,,,
48.36666,65.3,6.286999958,,,,
48.38334,65.43,6.286999958,,,,
48.40002,65.16,6.288000002,,,,
48.41664,65.31,6.286999958,,,,
48.43332,64.95,6.284999968,,,,
48.45,65.21,6.286000012,,,,
48.46668,65.01,6.286000012,,,,
48.48336,64.9,6.286000012,,,,
48.49998,65.21,6.286000012,,,,
48.51666,65.76,6.286999958,,,,
48.53334,65.08,6.286000012,,,,
48.55002,64.94,6.286000012,,,,
48.56664,65.27,6.286999958,,,,
48.58332,65.16,6.286999958,,,,
48.6,65.25,6.286999958,,,,
48.61668,65.23,6.288000002,,,,
48.63336,65.17,6.286999958,,,,
48.64998,65.27,6.286999958,,,,
48.66666,65.12,6.284000023,,,,
48.68334,65.25,6.286999958,,,,
48.70002,65.18,6.288000002,,,,
48.71664,64.87,6.284999968,,,,
48.73332,65.32,6.286000012,,,,
48.75,65.26,6.286000012,,,,
48.76668,65.04,6.282000033,,,,
48.78336,65.58,6.291000036,,,,
48.79998,65.04,6.284000023,,,,
48.81666,65.04,6.286999958,,,,
48.83334,65.03,6.288000002,,,,
48.85002,65.18,6.284999968,,,,
48.86664,65.07,6.286000012,,,,
48.88332,65.16,6.288000002,,,,
48.9,64.9,6.286000012,,,,
48.91668,64.81,6.286000012,,,,
48.93336,65,6.284999968,,,,
48.94998,65.22,6.284999968,,,,
48.96666,65.31,6.286000012,,,,
48.98334,65.1,6.286999958,,,,
49.00002,65.09,6.286999958,,,,
49.01664,65.38,6.286999958,,,,
49.03332,65.17,6.288000002,,,,
49.05,65.31,6.284000023,,,,
49.06668,65.35,6.286999958,,,,
49.08336,65.12,6.284999968,,,,
49.09998,65.15,6.286999958,,,,
49.11666,65.35,6.286000012,,,,
49.13334,64.93,6.286000012,,,,
49.15002,65.23,6.286999958,,,,
49.16664,65.39,6.286000012,,,,
49.18332,65.21,6.286999958,,,,
49.2,65.09,6.286000012,,,,
49.21668,65.36,6.286000012,,,,
49.23336,64.92,6.282999978,,,,
49.24998,65.29,6.284999968,,,,
49.26666,65.56,6.284000023,,,,
49.28334,65.3,6.284999968,,,,
49.30002,65.24,6.284000023,,,,
49.31664,64.99,6.286000012,,,,
49.33332,65.13,6.284000023,,,,
49.35,65.35,6.286000012,,,,
49.36668,65.75,6.289000047,,,,
49.38336,65.32,6.286999958,,,,
49.39998,65.02,6.284000023,,,,
49.41666,65.02,6.284999968,,,,
49.43334,65.1,6.286999958,,,,
49.45002,65.37,6.286999958,,,,
49.46664,65.58,6.288000002,,,,
49.48332,65.2,6.284999968,,,,
49.5,65.61,6.284999968,,,,
49.51668,65.06,6.284999968,,,,
49.53336,65.38,6.286999958,,,,
49.54998,65.18,6.286000012,,,,
49.56666,65.21,6.284000023,,,,
49.58334,64.89,6.284000023,,,,
49.60002,65.24,6.284999968,,,,
49.61664,65.65,6.289000047,,,,
49.63332,65.26,6.286000012,,,,
49.65,65.31,6.288000002,,,,
49.66668,65.34,6.286000012,,,,
49.68336,65.37,6.286999958,,,,
49.69998,65.13,6.284000023,,,,
49.71666,65.03,6.282000033,,,,
49.73334,65.03,6.284000023,,,,
49.75002,65.06,6.284999968,,,,
49.76664,65.01,6.284000023,,,,
49.78332,65.44,6.288000002,,,,
49.8,65.29,6.284999968,,,,
49.81668,65.39,6.284999968,,,,
49.83336,64.98,6.284000023,,,,
49.84998,64.94,6.284000023,,,,
49.86666,64.94,6.282999978,,,,
49.88334,65.07,6.284000023,,,,
49.90002,65.19,6.284999968,,,,
49.91664,65.12,6.282999978,,,,
49.93332,65.34,6.286999958,,,,
49.95,65.16,6.284000023,,,,
49.96668,65.44,6.286000012,,,,
49.98336,65.05,6.282999978,,,,
49.99998,65.21,6.284999968,,,,
50.01666,65.22,6.284000023,,,,
50.03334,65.37,6.282999978,,,,
50.05002,64.82,6.284000023,,,,
50.06664,65.24,6.284999968,,,,
50.08332,65.17,6.282000033,,,,
50.1,65.24,6.284000023,,,,
50.11668,65.03,6.284000023,,,,
50.13336,65.64,6.286000012,,,,
50.14998,65.09,6.284999968,,,,
50.16666,65.27,6.284999968,,,,
50.18334,65.24,6.284999968,,,,
50.20002,65.17,6.284000023,,,,
50.21664,65.12,6.284000023,,,,
50.23332,65.16,6.282999978,,,,
50.25,65.14,6.280000043,,,,
50.26668,65.25,6.284999968,,,,
50.28336,65.17,6.284999968,,,,
50.29998,65.02,6.284999968,,,,
50.31666,65.3,6.284000023,,,,
50.33334,65.19,6.284999968,,,,
50.35002,65.11,6.282000033,,,,
50.36664,65.12,6.282000033,,,,
50.38332,65.39,6.286999958,,,,
50.4,65.19,6.286000012,,,,
